scale,lag,acf,pacf,n,valid_pairs,white_noise_pointwise_band,pacf_method,sequence,model
5min,2,-0.0120335670649229,-0.0120335679078538,26568,26566,0.0120247661725944,Yule_Walker_MLE,annual_trading_time,AR_BIC
5min,3,0.0100311241720957,0.0100332758267662,26568,26565,0.0120247661725944,Yule_Walker_MLE,annual_trading_time,AR_BIC
5min,4,-0.0119585033647517,-0.0121080793464497,26568,26564,0.0120247661725944,Yule_Walker_MLE,annual_trading_time,AR_BIC
5min,5,-0.0023702111370404,-0.0021245160021194,26568,26563,0.0120247661725944,Yule_Walker_MLE,annual_trading_time,AR_BIC
5min,6,0.0002204763684875,-0.0001704421186802,26568,26562,0.0120247661725944,Yule_Walker_MLE,annual_trading_time,AR_BIC
5min,7,0.0081938995685167,0.0083839760117576,26568,26561,0.0120247661725944,Yule_Walker_MLE,annual_trading_time,AR_BIC
5min,8,-0.0050169783050377,-0.0051225915958016,26568,26560,0.0120247661725944,Yule_Walker_MLE,annual_trading_time,AR_BIC
5min,9,0.0088216084498937,0.0089755522526652,26568,26559,0.0120247661725944,Yule_Walker_MLE,annual_trading_time,AR_BIC
5min,10,-0.0099194163403255,-0.010225079172881,26568,26558,0.0120247661725944,Yule_Walker_MLE,annual_trading_time,AR_BIC
5min,11,-0.0134842539385013,-0.0129659509039076,26568,26557,0.0120247661725944,Yule_Walker_MLE,annual_trading_time,AR_BIC
5min,12,-0.0009294074325197,-0.0014340920565842,26568,26556,0.0120247661725944,Yule_Walker_MLE,annual_trading_time,AR_BIC
5min,13,-0.0161066940115191,-0.0160437067795476,26568,26555,0.0120247661725944,Yule_Walker_MLE,annual_trading_time,AR_BIC
5min,14,0.0025486022143922,0.0025223360964544,26568,26554,0.0120247661725944,Yule_Walker_MLE,annual_trading_time,AR_BIC
5min,15,0.0053943099277011,0.004752686828632,26568,26553,0.0120247661725944,Yule_Walker_MLE,annual_trading_time,AR_BIC
5min,16,-0.0050321126807131,-0.0049143463538001,26568,26552,0.0120247661725944,Yule_Walker_MLE,annual_trading_time,AR_BIC
5min,17,-0.0008909836674425,-0.0009515413440052,26568,26551,0.0120247661725944,Yule_Walker_MLE,annual_trading_time,AR_BIC
5min,18,-0.0001434899478292,-0.000332652895333,26568,26550,0.0120247661725944,Yule_Walker_MLE,annual_trading_time,AR_BIC
5min,19,0.0007569387258532,0.0010222309682559,26568,26549,0.0120247661725944,Yule_Walker_MLE,annual_trading_time,AR_BIC
5min,20,-0.0032883372777694,-0.0029879135435289,26568,26548,0.0120247661725944,Yule_Walker_MLE,annual_trading_time,AR_BIC
5min,21,-0.0049150550858983,-0.0053854472938511,26568,26547,0.0120247661725944,Yule_Walker_MLE,annual_trading_time,AR_BIC
5min,22,0.0034668708469959,0.0033888094600543,26568,26546,0.0120247661725944,Yule_Walker_MLE,annual_trading_time,AR_BIC
5min,23,0.0055761554884648,0.0052749368872369,26568,26545,0.0120247661725944,Yule_Walker_MLE,annual_trading_time,AR_BIC
5min,24,-0.0001017130803613,-0.0004921584001578,26568,26544,0.0120247661725944,Yule_Walker_MLE,annual_trading_time,AR_BIC
5min,1,-3.0010087189280985e-05,-3.0010087189288205e-05,26568,26567,0.0120247661725944,Yule_Walker_MLE,annual_trading_time,MA_BIC
5min,2,-0.0120282498645105,-0.0120282507759485,26568,26566,0.0120247661725944,Yule_Walker_MLE,annual_trading_time,MA_BIC
5min,3,0.0100325423820996,0.0100332677129297,26568,26565,0.0120247661725944,Yule_Walker_MLE,annual_trading_time,MA_BIC
5min,4,-0.011959033898265,-0.0121072842941233,26568,26564,0.0120247661725944,Yule_Walker_MLE,annual_trading_time,MA_BIC
5min,5,-0.0023694017257686,-0.0021252374598155,26568,26563,0.0120247661725944,Yule_Walker_MLE,annual_trading_time,MA_BIC
5min,6,0.000220027438022,-0.000171027040635,26568,26562,0.0120247661725944,Yule_Walker_MLE,annual_trading_time,MA_BIC
5min,7,0.0081942270745139,0.0083843394042828,26568,26561,0.0120247661725944,Yule_Walker_MLE,annual_trading_time,MA_BIC
5min,8,-0.0050180500735906,-0.0051226850948715,26568,26560,0.0120247661725944,Yule_Walker_MLE,annual_trading_time,MA_BIC
5min,9,0.0088224657792185,0.0089757255171636,26568,26559,0.0120247661725944,Yule_Walker_MLE,annual_trading_time,MA_BIC
5min,10,-0.0099191759116842,-0.0102237490093257,26568,26558,0.0120247661725944,Yule_Walker_MLE,annual_trading_time,MA_BIC
5min,11,-0.0134836525829981,-0.0129666251520236,26568,26557,0.0120247661725944,Yule_Walker_MLE,annual_trading_time,MA_BIC
5min,12,-0.0009276862315823,-0.001433831634438,26568,26556,0.0120247661725944,Yule_Walker_MLE,annual_trading_time,MA_BIC
5min,13,-0.0161068419584443,-0.016043837141717,26568,26555,0.0120247661725944,Yule_Walker_MLE,annual_trading_time,MA_BIC
5min,14,0.0025492046676712,0.002521073526439,26568,26554,0.0120247661725944,Yule_Walker_MLE,annual_trading_time,MA_BIC
5min,15,0.0053943571024809,0.0047532207350952,26568,26553,0.0120247661725944,Yule_Walker_MLE,annual_trading_time,MA_BIC
5min,16,-0.0050323667137441,-0.0049140222207991,26568,26552,0.0120247661725944,Yule_Walker_MLE,annual_trading_time,MA_BIC
5min,17,-0.0008906388132601,-0.0009518375861452,26568,26551,0.0120247661725944,Yule_Walker_MLE,annual_trading_time,MA_BIC
5min,18,-0.0001435318972205,-0.0003327590375849,26568,26550,0.0120247661725944,Yule_Walker_MLE,annual_trading_time,MA_BIC
5min,19,0.0007571083812161,0.0010223623706586,26568,26549,0.0120247661725944,Yule_Walker_MLE,annual_trading_time,MA_BIC
5min,20,-0.0032880691019321,-0.0029875083202153,26568,26548,0.0120247661725944,Yule_Walker_MLE,annual_trading_time,MA_BIC
5min,21,-0.0049150282196727,-0.0053858018234464,26568,26547,0.0120247661725944,Yule_Walker_MLE,annual_trading_time,MA_BIC
5min,22,0.003466810696997,0.0033881875004625,26568,26546,0.0120247661725944,Yule_Walker_MLE,annual_trading_time,MA_BIC
5min,23,0.0055758634775943,0.0052751386853787,26568,26545,0.0120247661725944,Yule_Walker_MLE,annual_trading_time,MA_BIC
5min,24,-0.0001013561805639,-0.0004912044390955,26568,26544,0.0120247661725944,Yule_Walker_MLE,annual_trading_time,MA_BIC
15min,1,0.0074473232341578,0.0074473232341578,8856,8855,0.020827505960069,Yule_Walker_MLE,annual_trading_time,ARMA_BIC
15min,2,0.005689201453368,0.0056340513092797,8856,8854,0.020827505960069,Yule_Walker_MLE,annual_trading_time,ARMA_BIC
15min,3,-0.0119742741372293,-0.0120594149716309,8856,8853,0.020827505960069,Yule_Walker_MLE,annual_trading_time,ARMA_BIC
15min,4,-0.0221015813267403,-0.0219599531790001,8856,8852,0.020827505960069,Yule_Walker_MLE,annual_trading_time,ARMA_BIC
15min,5,0.0007036934388848,0.0011651007308586,8856,8851,0.020827505960069,Yule_Walker_MLE,annual_trading_time,ARMA_BIC
15min,6,-0.0060852663436598,-0.0059912816463282,8856,8850,0.020827505960069,Yule_Walker_MLE,annual_trading_time,ARMA_BIC
15min,7,-0.0029893409219929,-0.0034414202715911,8856,8849,0.020827505960069,Yule_Walker_MLE,annual_trading_time,ARMA_BIC
15min,8,0.0024572254928789,0.0021124136409831,8856,8848,0.020827505960069,Yule_Walker_MLE,annual_trading_time,ARMA_BIC
15min,9,0.0116408727489328,0.0115513169120677,8856,8847,0.020827505960069,Yule_Walker_MLE,annual_trading_time,ARMA_BIC
15min,10,0.0268049420193655,0.0262913526712809,8856,8846,0.020827505960069,Yule_Walker_MLE,annual_trading_time,ARMA_BIC
15min,11,0.0050018398591723,0.0044250287862517,8856,8845,0.020827505960069,Yule_Walker_MLE,annual_trading_time,ARMA_BIC
15min,12,0.0038256933721692,0.00380815807648,8856,8844,0.020827505960069,Yule_Walker_MLE,annual_trading_time,ARMA_BIC
15min,13,-0.0111698827070196,-0.0101940343533299,8856,8843,0.020827505960069,Yule_Walker_MLE,annual_trading_time,ARMA_BIC
15min,14,-0.0036246561130443,-0.0022602291924566,8856,8842,0.020827505960069,Yule_Walker_MLE,annual_trading_time,ARMA_BIC
15min,15,-0.006308145843858,-0.0057753474314554,8856,8841,0.020827505960069,Yule_Walker_MLE,annual_trading_time,ARMA_BIC
15min,16,0.0127535443047632,0.0131630024562898,8856,8840,0.020827505960069,Yule_Walker_MLE,annual_trading_time,ARMA_BIC
15min,17,-0.0212755036335135,-0.0218048588064237,8856,8839,0.020827505960069,Yule_Walker_MLE,annual_trading_time,ARMA_BIC
15min,18,0.0109512244154295,0.0107134323575057,8856,8838,0.020827505960069,Yule_Walker_MLE,annual_trading_time,ARMA_BIC
15min,19,-0.0040962159102085,-0.0047014688301422,8856,8837,0.020827505960069,Yule_Walker_MLE,annual_trading_time,ARMA_BIC
15min,20,0.0023941247713877,0.0015069529541117,8856,8836,0.020827505960069,Yule_Walker_MLE,annual_trading_time,ARMA_BIC
15min,21,0.003679261416588,0.0026046234151421,8856,8835,0.020827505960069,Yule_Walker_MLE,annual_trading_time,ARMA_BIC
15min,22,-0.0004324141869077,7.268523026759419e-05,8856,8834,0.020827505960069,Yule_Walker_MLE,annual_trading_time,ARMA_BIC
15min,23,-0.008734565833973,-0.008509628353167,8856,8833,0.020827505960069,Yule_Walker_MLE,annual_trading_time,ARMA_BIC
15min,24,0.001728704071798,0.0023540621196677,8856,8832,0.020827505960069,Yule_Walker_MLE,annual_trading_time,ARMA_BIC
15min,1,-4.165500267159432e-05,-4.165500267160583e-05,8856,8855,0.020827505960069,Yule_Walker_MLE,annual_trading_time,AR_BIC
15min,2,0.0057233310055793,0.0057233292803708,8856,8854,0.020827505960069,Yule_Walker_MLE,annual_trading_time,AR_BIC
15min,3,-0.0118530761831863,-0.0118529890199716,8856,8853,0.020827505960069,Yule_Walker_MLE,annual_trading_time,AR_BIC
15min,4,-0.0220203883940759,-0.0220571439806937,8856,8852,0.020827505960069,Yule_Walker_MLE,annual_trading_time,AR_BIC
15min,5,0.0009130249520135,0.0010447848199087,8856,8851,0.020827505960069,Yule_Walker_MLE,annual_trading_time,AR_BIC
15min,6,-0.0060688120143997,-0.0059577612199461,8856,8850,0.020827505960069,Yule_Walker_MLE,annual_trading_time,AR_BIC
15min,7,-0.0029623993609151,-0.0035012510867486,8856,8849,0.020827505960069,Yule_Walker_MLE,annual_trading_time,AR_BIC
15min,8,0.0023931367516415,0.0020003524603228,8856,8848,0.020827505960069,Yule_Walker_MLE,annual_trading_time,AR_BIC
15min,9,0.0114237900349185,0.0113699717911512,8856,8847,0.020827505960069,Yule_Walker_MLE,annual_trading_time,AR_BIC
15min,10,0.0266836766879066,0.0263427569254725,8856,8846,0.020827505960069,Yule_Walker_MLE,annual_trading_time,AR_BIC
15min,11,0.004774179403759,0.0045927591865717,8856,8845,0.020827505960069,Yule_Walker_MLE,annual_trading_time,AR_BIC
15min,12,0.0038719821655534,0.0039182004223359,8856,8844,0.020827505960069,Yule_Walker_MLE,annual_trading_time,AR_BIC
15min,13,-0.0111727509649132,-0.0101481864523833,8856,8843,0.020827505960069,Yule_Walker_MLE,annual_trading_time,AR_BIC
15min,14,-0.0034949796703853,-0.0022928623183133,8856,8842,0.020827505960069,Yule_Walker_MLE,annual_trading_time,AR_BIC
15min,15,-0.006376618298427,-0.0058902095543053,8856,8841,0.020827505960069,Yule_Walker_MLE,annual_trading_time,AR_BIC
15min,16,0.0129604932603616,0.0132815942960825,8856,8840,0.020827505960069,Yule_Walker_MLE,annual_trading_time,AR_BIC
15min,17,-0.0214550321244996,-0.0217864019104484,8856,8839,0.020827505960069,Yule_Walker_MLE,annual_trading_time,AR_BIC
15min,18,0.0111420809780535,0.0105869073333433,8856,8838,0.020827505960069,Yule_Walker_MLE,annual_trading_time,AR_BIC
15min,19,-0.0041964432532348,-0.0046342189032459,8856,8837,0.020827505960069,Yule_Walker_MLE,annual_trading_time,AR_BIC
15min,20,0.002398599868408,0.0014541802019606,8856,8836,0.020827505960069,Yule_Walker_MLE,annual_trading_time,AR_BIC
15min,21,0.0036651530760936,0.0026150032088862,8856,8835,0.020827505960069,Yule_Walker_MLE,annual_trading_time,AR_BIC
15min,22,-0.0003936510533529,0.000156691422668,8856,8834,0.020827505960069,Yule_Walker_MLE,annual_trading_time,AR_BIC
15min,23,-0.0087448830156833,-0.0085256824537187,8856,8833,0.020827505960069,Yule_Walker_MLE,annual_trading_time,AR_BIC
15min,24,0.0018195652032311,0.0023130915743749,8856,8832,0.020827505960069,Yule_Walker_MLE,annual_trading_time,AR_BIC
15min,1,4.346324100104337e-05,4.346324100104161e-05,8856,8855,0.020827505960069,Yule_Walker_MLE,annual_trading_time,MA_BIC
15min,2,0.0057759442930334,0.0057759424148911,8856,8854,0.020827505960069,Yule_Walker_MLE,annual_trading_time,MA_BIC
15min,3,-0.0118544028271242,-0.01185529899264,8856,8853,0.020827505960069,Yule_Walker_MLE,annual_trading_time,MA_BIC
15min,4,-0.022021322895671,-0.0220566839231553,8856,8852,0.020827505960069,Yule_Walker_MLE,annual_trading_time,MA_BIC
15min,5,0.0009098251009379,0.00104662415074,8856,8851,0.020827505960069,Yule_Walker_MLE,annual_trading_time,MA_BIC
15min,6,-0.0060700553531932,-0.005956825664352,8856,8850,0.020827505960069,Yule_Walker_MLE,annual_trading_time,MA_BIC
15min,7,-0.0029620375843476,-0.0035000091966611,8856,8849,0.020827505960069,Yule_Walker_MLE,annual_trading_time,MA_BIC
15min,8,0.0023949849141966,0.0020033894500992,8856,8848,0.020827505960069,Yule_Walker_MLE,annual_trading_time,MA_BIC
15min,9,0.0114263657529766,0.0113724945762835,8856,8847,0.020827505960069,Yule_Walker_MLE,annual_trading_time,MA_BIC
15min,10,0.0266853909133881,0.0263422902821729,8856,8846,0.020827505960069,Yule_Walker_MLE,annual_trading_time,MA_BIC
15min,11,0.004776799058953,0.0045896702477744,8856,8845,0.020827505960069,Yule_Walker_MLE,annual_trading_time,MA_BIC
15min,12,0.0038727072483942,0.0039153747185503,8856,8844,0.020827505960069,Yule_Walker_MLE,annual_trading_time,MA_BIC
15min,13,-0.0111727975922778,-0.0101492885742901,8856,8843,0.020827505960069,Yule_Walker_MLE,annual_trading_time,MA_BIC
15min,14,-0.0034955492488714,-0.0022919838821275,8856,8842,0.020827505960069,Yule_Walker_MLE,annual_trading_time,MA_BIC
15min,15,-0.006377597733569,-0.005889521235342,8856,8841,0.020827505960069,Yule_Walker_MLE,annual_trading_time,MA_BIC
15min,16,0.0129585282644133,0.0132809417642607,8856,8840,0.020827505960069,Yule_Walker_MLE,annual_trading_time,MA_BIC
15min,17,-0.0214535376638886,-0.0217865569748911,8856,8839,0.020827505960069,Yule_Walker_MLE,annual_trading_time,MA_BIC
15min,18,0.0111407265609508,0.0105877202356537,8856,8838,0.020827505960069,Yule_Walker_MLE,annual_trading_time,MA_BIC
15min,19,-0.0041962626981911,-0.0046336615803179,8856,8837,0.020827505960069,Yule_Walker_MLE,annual_trading_time,MA_BIC
15min,20,0.0023991343734219,0.0014542181675127,8856,8836,0.020827505960069,Yule_Walker_MLE,annual_trading_time,MA_BIC
15min,21,0.0036646030563505,0.0026146697356026,8856,8835,0.020827505960069,Yule_Walker_MLE,annual_trading_time,MA_BIC
15min,22,-0.0003938645187812,0.0001557766370634,8856,8834,0.020827505960069,Yule_Walker_MLE,annual_trading_time,MA_BIC
15min,23,-0.0087447674218721,-0.0085258294872284,8856,8833,0.020827505960069,Yule_Walker_MLE,annual_trading_time,MA_BIC
15min,24,0.001819353346485,0.002314378482719,8856,8832,0.020827505960069,Yule_Walker_MLE,annual_trading_time,MA_BIC
30min,1,0.00642080371445,0.00642080371445,4428,4427,0.0294545413991361,Yule_Walker_MLE,annual_trading_time,ARMA_BIC
30min,2,-0.0217228838617921,-0.0217650078820247,4428,4426,0.0294545413991361,Yule_Walker_MLE,annual_trading_time,ARMA_BIC
30min,3,-0.0033370167040843,-0.0030563275119398,4428,4425,0.0294545413991361,Yule_Walker_MLE,annual_trading_time,ARMA_BIC
30min,4,0.004885064002474,0.0044563318771633,4428,4424,0.0294545413991361,Yule_Walker_MLE,annual_trading_time,ARMA_BIC
30min,5,0.0372477772567306,0.0370682820469527,4428,4423,0.0294545413991361,Yule_Walker_MLE,annual_trading_time,ARMA_BIC
30min,6,-0.0087075626808162,-0.0090099494361821,4428,4422,0.0294545413991361,Yule_Walker_MLE,annual_trading_time,ARMA_BIC
30min,7,-0.014690879982101,-0.0129690017040089,4428,4421,0.0294545413991361,Yule_Walker_MLE,annual_trading_time,ARMA_BIC
30min,8,-0.0019667178691064,-0.0019808814580627,4428,4420,0.0294545413991361,Yule_Walker_MLE,annual_trading_time,ARMA_BIC
30min,9,0.0037006180402846,0.0027639482349405,4428,4419,0.0294545413991361,Yule_Walker_MLE,annual_trading_time,ARMA_BIC
30min,10,0.0027973308462084,0.0013046558804349,4428,4418,0.0294545413991361,Yule_Walker_MLE,annual_trading_time,ARMA_BIC
30min,11,-0.0053817583021911,-0.0045168978284204,4428,4417,0.0294545413991361,Yule_Walker_MLE,annual_trading_time,ARMA_BIC
30min,12,0.0024700835479911,0.0036067965092141,4428,4416,0.0294545413991361,Yule_Walker_MLE,annual_trading_time,ARMA_BIC
30min,13,0.0201474970030353,0.0198284647175729,4428,4415,0.0294545413991361,Yule_Walker_MLE,annual_trading_time,ARMA_BIC
30min,14,0.0110382257583364,0.0104294240216783,4428,4414,0.0294545413991361,Yule_Walker_MLE,annual_trading_time,ARMA_BIC
30min,15,-0.0061085483514604,-0.0055194421352465,4428,4413,0.0294545413991361,Yule_Walker_MLE,annual_trading_time,ARMA_BIC
30min,16,-0.0139765284716619,-0.0129384176583298,4428,4412,0.0294545413991361,Yule_Walker_MLE,annual_trading_time,ARMA_BIC
30min,17,-0.0012858103649718,-0.001717666655336,4428,4411,0.0294545413991361,Yule_Walker_MLE,annual_trading_time,ARMA_BIC
30min,18,-0.0150244926793464,-0.0172836735503403,4428,4410,0.0294545413991361,Yule_Walker_MLE,annual_trading_time,ARMA_BIC
30min,19,0.0402319150143203,0.0400888621258479,4428,4409,0.0294545413991361,Yule_Walker_MLE,annual_trading_time,ARMA_BIC
30min,20,-0.0039818345069531,-0.0039000467505015,4428,4408,0.0294545413991361,Yule_Walker_MLE,annual_trading_time,ARMA_BIC
30min,21,-0.0089221103671493,-0.0059967694293647,4428,4407,0.0294545413991361,Yule_Walker_MLE,annual_trading_time,ARMA_BIC
30min,22,0.0018655453001795,0.0017192030882224,4428,4406,0.0294545413991361,Yule_Walker_MLE,annual_trading_time,ARMA_BIC
30min,23,-0.0019646376457694,-0.0020108673776189,4428,4405,0.0294545413991361,Yule_Walker_MLE,annual_trading_time,ARMA_BIC
30min,24,0.0061591562506397,0.0031068214339347,4428,4404,0.0294545413991361,Yule_Walker_MLE,annual_trading_time,ARMA_BIC
30min,1,0.0001405460452963,0.0001405460452963,4428,4427,0.0294545413991361,Yule_Walker_MLE,annual_trading_time,AR_BIC
30min,2,-0.0217444865205479,-0.0217445067032621,4428,4426,0.0294545413991361,Yule_Walker_MLE,annual_trading_time,AR_BIC
30min,3,-0.0032295692559672,-0.0032249154762606,4428,4425,0.0294545413991361,Yule_Walker_MLE,annual_trading_time,AR_BIC
30min,4,0.0046679517939738,0.004197857848738,4428,4424,0.0294545413991361,Yule_Walker_MLE,annual_trading_time,AR_BIC
30min,5,0.0372749295687261,0.0371524813419621,4428,4423,0.0294545413991361,Yule_Walker_MLE,annual_trading_time,AR_BIC
30min,6,-0.0088531986791941,-0.0086882817707367,4428,4422,0.0294545413991361,Yule_Walker_MLE,annual_trading_time,AR_BIC
30min,7,-0.0146237088744183,-0.0130122200484214,4428,4421,0.0294545413991361,Yule_Walker_MLE,annual_trading_time,AR_BIC
30min,8,-0.0018961197056113,-0.0020819422029051,4428,4420,0.0294545413991361,Yule_Walker_MLE,annual_trading_time,AR_BIC
30min,9,0.003695627381131,0.0027422172753671,4428,4419,0.0294545413991361,Yule_Walker_MLE,annual_trading_time,AR_BIC
30min,10,0.0028088341748408,0.001351776083996,4428,4418,0.0294545413991361,Yule_Walker_MLE,annual_trading_time,AR_BIC
30min,11,-0.0054151828528661,-0.0045305330164395,4428,4417,0.0294545413991361,Yule_Walker_MLE,annual_trading_time,AR_BIC
30min,12,0.002375190154409,0.0034501298171248,4428,4416,0.0294545413991361,Yule_Walker_MLE,annual_trading_time,AR_BIC
30min,13,0.0200629926403225,0.0197842543264442,4428,4415,0.0294545413991361,Yule_Walker_MLE,annual_trading_time,AR_BIC
30min,14,0.0109494204671729,0.010592254469965,4428,4414,0.0294545413991361,Yule_Walker_MLE,annual_trading_time,AR_BIC
30min,15,-0.006089728708509,-0.0053679307756053,4428,4413,0.0294545413991361,Yule_Walker_MLE,annual_trading_time,AR_BIC
30min,16,-0.0139321131112816,-0.0129637809404792,4428,4412,0.0294545413991361,Yule_Walker_MLE,annual_trading_time,AR_BIC
30min,17,-0.0010993595177995,-0.0016894905191312,4428,4411,0.0294545413991361,Yule_Walker_MLE,annual_trading_time,AR_BIC
30min,18,-0.0152763189287871,-0.0175524528457275,4428,4410,0.0294545413991361,Yule_Walker_MLE,annual_trading_time,AR_BIC
30min,19,0.0403581199045228,0.0400022109828091,4428,4409,0.0294545413991361,Yule_Walker_MLE,annual_trading_time,AR_BIC
30min,20,-0.0041832341879365,-0.0036048196979576,4428,4408,0.0294545413991361,Yule_Walker_MLE,annual_trading_time,AR_BIC
30min,21,-0.0089094029147695,-0.0060309255696408,4428,4407,0.0294545413991361,Yule_Walker_MLE,annual_trading_time,AR_BIC
30min,22,0.0019353795871443,0.0016931605335551,4428,4406,0.0294545413991361,Yule_Walker_MLE,annual_trading_time,AR_BIC
30min,23,-0.0020153838669177,-0.0020190796397219,4428,4405,0.0294545413991361,Yule_Walker_MLE,annual_trading_time,AR_BIC
30min,24,0.0061268778895954,0.003044725205826,4428,4404,0.0294545413991361,Yule_Walker_MLE,annual_trading_time,AR_BIC
30min,1,-0.0001446415309689,-0.0001446415309689,4428,4427,0.0294545413991361,Yule_Walker_MLE,annual_trading_time,MA_BIC
30min,2,-0.0217002536866807,-0.0217002750618484,4428,4426,0.0294545413991361,Yule_Walker_MLE,annual_trading_time,MA_BIC
30min,3,-0.0032230264002609,-0.0032308935326816,4428,4425,0.0294545413991361,Yule_Walker_MLE,annual_trading_time,MA_BIC
30min,4,0.0046567331982498,0.004186667051455,4428,4424,0.0294545413991361,Yule_Walker_MLE,annual_trading_time,MA_BIC
30min,5,0.0372754292931357,0.0371557819852768,4428,4423,0.0294545413991361,Yule_Walker_MLE,annual_trading_time,MA_BIC
30min,6,-0.0088596977346471,-0.0086739364819705,4428,4422,0.0294545413991361,Yule_Walker_MLE,annual_trading_time,MA_BIC
30min,7,-0.0146188426322903,-0.0130156327422332,4428,4421,0.0294545413991361,Yule_Walker_MLE,annual_trading_time,MA_BIC
30min,8,-0.0018931907019121,-0.0020860886694776,4428,4420,0.0294545413991361,Yule_Walker_MLE,annual_trading_time,MA_BIC
30min,9,0.0036945040603204,0.0027415806311801,4428,4419,0.0294545413991361,Yule_Walker_MLE,annual_trading_time,MA_BIC
30min,10,0.0028093827359744,0.0013541565916196,4428,4418,0.0294545413991361,Yule_Walker_MLE,annual_trading_time,MA_BIC
30min,11,-0.0054156432212414,-0.0045303728560129,4428,4417,0.0294545413991361,Yule_Walker_MLE,annual_trading_time,MA_BIC
30min,12,0.0023715013498915,0.0034434254752374,4428,4416,0.0294545413991361,Yule_Walker_MLE,annual_trading_time,MA_BIC
30min,13,0.0200586807344015,0.0197821647826129,4428,4415,0.0294545413991361,Yule_Walker_MLE,annual_trading_time,MA_BIC
30min,14,0.0109448867013782,0.0105988881617214,4428,4414,0.0294545413991361,Yule_Walker_MLE,annual_trading_time,MA_BIC
30min,15,-0.0060880342294387,-0.0053619736701509,4428,4413,0.0294545413991361,Yule_Walker_MLE,annual_trading_time,MA_BIC
30min,16,-0.0139303239817286,-0.0129661577288356,4428,4412,0.0294545413991361,Yule_Walker_MLE,annual_trading_time,MA_BIC
30min,17,-0.0010893418700741,-0.0016861632864353,4428,4411,0.0294545413991361,Yule_Walker_MLE,annual_trading_time,MA_BIC
30min,18,-0.015288597556829,-0.0175642228147947,4428,4410,0.0294545413991361,Yule_Walker_MLE,annual_trading_time,MA_BIC
30min,19,0.0403634803528872,0.0399980059498167,4428,4409,0.0294545413991361,Yule_Walker_MLE,annual_trading_time,MA_BIC
30min,20,-0.0041929907982507,-0.0035905876139238,4428,4408,0.0294545413991361,Yule_Walker_MLE,annual_trading_time,MA_BIC
30min,21,-0.0089071155388618,-0.0060342777347764,4428,4407,0.0294545413991361,Yule_Walker_MLE,annual_trading_time,MA_BIC
30min,22,0.0019386404968941,0.0016922669990179,4428,4406,0.0294545413991361,Yule_Walker_MLE,annual_trading_time,MA_BIC
30min,23,-0.0020177643962492,-0.0020188327065407,4428,4405,0.0294545413991361,Yule_Walker_MLE,annual_trading_time,MA_BIC
30min,24,0.0061248452672671,0.0030412131404158,4428,4404,0.0294545413991361,Yule_Walker_MLE,annual_trading_time,MA_BIC
60min,1,-0.0408412060271923,-0.0408412060271923,2214,2213,0.041655011920138,Yule_Walker_MLE,annual_trading_time,ARMA_BIC
60min,2,0.0317203761136975,0.0301025832364947,2214,2212,0.041655011920138,Yule_Walker_MLE,annual_trading_time,ARMA_BIC
60min,3,0.0051958138167692,0.0077015536525879,2214,2211,0.041655011920138,Yule_Walker_MLE,annual_trading_time,ARMA_BIC
60min,4,0.000674335020697,0.0002319639938312,2214,2210,0.041655011920138,Yule_Walker_MLE,annual_trading_time,ARMA_BIC
60min,5,-0.0019922733681966,-0.0023646993318852,2214,2209,0.041655011920138,Yule_Walker_MLE,annual_trading_time,ARMA_BIC
60min,6,-0.0006895463107895,-0.0009332859012877,2214,2208,0.041655011920138,Yule_Walker_MLE,annual_trading_time,ARMA_BIC
60min,7,0.0313961614576695,0.0315444683082066,2214,2207,0.041655011920138,Yule_Walker_MLE,annual_trading_time,ARMA_BIC
60min,8,-0.020339808814827,-0.0178222934651602,2214,2206,0.041655011920138,Yule_Walker_MLE,annual_trading_time,ARMA_BIC
60min,9,0.0057981146112733,0.0023481935273967,2214,2205,0.041655011920138,Yule_Walker_MLE,annual_trading_time,ARMA_BIC
60min,10,0.0066253716704362,0.0077512372277066,2214,2204,0.041655011920138,Yule_Walker_MLE,annual_trading_time,ARMA_BIC
60min,11,-0.0113605581449566,-0.010862124309467,2214,2203,0.041655011920138,Yule_Walker_MLE,annual_trading_time,ARMA_BIC
60min,12,0.0144657482635597,0.0133186181538952,2214,2202,0.041655011920138,Yule_Walker_MLE,annual_trading_time,ARMA_BIC
60min,13,-0.0179366834642232,-0.0164264178910145,2214,2201,0.041655011920138,Yule_Walker_MLE,annual_trading_time,ARMA_BIC
60min,14,0.0235632071483679,0.0206536700189656,2214,2200,0.041655011920138,Yule_Walker_MLE,annual_trading_time,ARMA_BIC
60min,15,0.0118835496119346,0.0157954837586058,2214,2199,0.041655011920138,Yule_Walker_MLE,annual_trading_time,ARMA_BIC
60min,16,0.0062181163318906,0.0054476797932236,2214,2198,0.041655011920138,Yule_Walker_MLE,annual_trading_time,ARMA_BIC
60min,17,-0.0297386962604656,-0.030736885370714,2214,2197,0.041655011920138,Yule_Walker_MLE,annual_trading_time,ARMA_BIC
60min,18,-0.0054838503737085,-0.0076389359656056,2214,2196,0.041655011920138,Yule_Walker_MLE,annual_trading_time,ARMA_BIC
60min,19,-0.0371564192835782,-0.0372377601181302,2214,2195,0.041655011920138,Yule_Walker_MLE,annual_trading_time,ARMA_BIC
60min,20,0.0174288981059281,0.0171246221926559,2214,2194,0.041655011920138,Yule_Walker_MLE,annual_trading_time,ARMA_BIC
