scale,segment,start,end,n,specification,test,trend,null,adf_max_lags,lag_rule,small_sample,status,statistic,pvalue,critical_1,critical_5,critical_10,lags,nobs,reject_5pct,warning
1min,2024-04-02,2024-04-02,2024-04-02,540,lag_sensitivity,ADF,c,unit_root,12.0,aic,False,ok,-23.219591050036417,0.0,-3.4425405682241816,-2.8669171671779816,-2.5696338432333636,0,539,True,
1min,2024-04-02,2024-04-02,2024-04-02,540,lag_sensitivity,PP,c,unit_root,,Bartlett_short_bandwidth,False,ok,-23.250778153429923,0.0,-3.4425405682241816,-2.8669171671779816,-2.5696338432333636,12,539,True,
1min,2024-04-02,2024-04-02,2024-04-02,540,lag_sensitivity,KPSS,c,level_or_trend_stationarity,,Bartlett_short_bandwidth,False,ok,0.22462550526066866,0.22465832536262323,0.7428,0.4614,0.3475,12,540,False,
1min,2024-04-03,2024-04-03,2024-04-03,540,main,ADF,c,unit_root,12.0,bic,False,ok,-21.615124886347083,0.0,-3.4425405682241816,-2.8669171671779816,-2.5696338432333636,0,539,True,
1min,2024-04-03,2024-04-03,2024-04-03,540,main,PP,c,unit_root,,Bartlett_short_bandwidth,False,ok,-21.95530749936828,0.0,-3.4425405682241816,-2.8669171671779816,-2.5696338432333636,6,539,True,
1min,2024-04-03,2024-04-03,2024-04-03,540,main,KPSS,c,level_or_trend_stationarity,,Bartlett_short_bandwidth,False,ok,0.17927249726738065,0.31201724766119393,0.7428,0.4614,0.3475,6,540,False,
1min,2024-04-03,2024-04-03,2024-04-03,540,trend_sensitivity,ADF,ct,unit_root,12.0,bic,False,ok,-21.603767535605595,0.0,-3.9756648124097875,-3.4186668470500177,-3.131860684671111,0,539,True,
1min,2024-04-03,2024-04-03,2024-04-03,540,trend_sensitivity,PP,ct,unit_root,,Bartlett_short_bandwidth,False,ok,-21.941315520962167,0.0,-3.9756648124097875,-3.4186668470500177,-3.131860684671111,6,539,True,
1min,2024-04-03,2024-04-03,2024-04-03,540,trend_sensitivity,KPSS,ct,level_or_trend_stationarity,,Bartlett_short_bandwidth,False,ok,0.14605883304712147,0.05230145869109817,0.2175,0.1479,0.1193,6,540,False,
1min,2024-04-03,2024-04-03,2024-04-03,540,lag_sensitivity,ADF,c,unit_root,12.0,aic,False,ok,-14.358526055007834,9.939154650309192e-27,-3.442563336759378,-2.866927190004947,-2.5696391843672695,1,538,True,
1min,2024-04-03,2024-04-03,2024-04-03,540,lag_sensitivity,PP,c,unit_root,,Bartlett_short_bandwidth,False,ok,-22.123135283457437,0.0,-3.4425405682241816,-2.8669171671779816,-2.5696338432333636,12,539,True,
1min,2024-04-03,2024-04-03,2024-04-03,540,lag_sensitivity,KPSS,c,level_or_trend_stationarity,,Bartlett_short_bandwidth,False,ok,0.16553206646547916,0.3460108064135188,0.7428,0.4614,0.3475,12,540,False,
1min,2024-04-04,2024-04-04,2024-04-04,540,main,ADF,c,unit_root,12.0,bic,False,ok,-26.014645151653376,0.0,-3.4425405682241816,-2.8669171671779816,-2.5696338432333636,0,539,True,
1min,2024-04-04,2024-04-04,2024-04-04,540,main,PP,c,unit_root,,Bartlett_short_bandwidth,False,ok,-25.844965406853525,0.0,-3.4425405682241816,-2.8669171671779816,-2.5696338432333636,6,539,True,
1min,2024-04-04,2024-04-04,2024-04-04,540,main,KPSS,c,level_or_trend_stationarity,,Bartlett_short_bandwidth,False,ok,1.0309352886742218,0.002079423586228737,0.7428,0.4614,0.3475,6,540,True,
1min,2024-04-04,2024-04-04,2024-04-04,540,trend_sensitivity,ADF,ct,unit_root,12.0,bic,False,ok,-26.480607443457274,0.0,-3.9756648124097875,-3.4186668470500177,-3.131860684671111,0,539,True,
1min,2024-04-04,2024-04-04,2024-04-04,540,trend_sensitivity,PP,ct,unit_root,,Bartlett_short_bandwidth,False,ok,-26.293873069651394,0.0,-3.9756648124097875,-3.4186668470500177,-3.131860684671111,6,539,True,
1min,2024-04-04,2024-04-04,2024-04-04,540,trend_sensitivity,KPSS,ct,level_or_trend_stationarity,,Bartlett_short_bandwidth,False,ok,0.11821821030336728,0.1029237559368452,0.2175,0.1479,0.1193,6,540,False,
1min,2024-04-04,2024-04-04,2024-04-04,540,lag_sensitivity,ADF,c,unit_root,12.0,aic,False,ok,-7.571069559153726,2.8403936003250656e-11,-3.4426552678216003,-2.8669676577777548,-2.569660749624767,5,534,True,
1min,2024-04-04,2024-04-04,2024-04-04,540,lag_sensitivity,PP,c,unit_root,,Bartlett_short_bandwidth,False,ok,-25.941838043057746,0.0,-3.4425405682241816,-2.8669171671779816,-2.5696338432333636,12,539,True,
1min,2024-04-04,2024-04-04,2024-04-04,540,lag_sensitivity,KPSS,c,level_or_trend_stationarity,,Bartlett_short_bandwidth,False,ok,0.8710895289539813,0.004931461205061884,0.7428,0.4614,0.3475,12,540,True,
1min,2024-04-05,2024-04-05,2024-04-05,540,main,ADF,c,unit_root,12.0,bic,False,ok,-26.08859579831753,0.0,-3.4425405682241816,-2.8669171671779816,-2.5696338432333636,0,539,True,
1min,2024-04-05,2024-04-05,2024-04-05,540,main,PP,c,unit_root,,Bartlett_short_bandwidth,False,ok,-26.155547489510273,0.0,-3.4425405682241816,-2.8669171671779816,-2.5696338432333636,6,539,True,
1min,2024-04-05,2024-04-05,2024-04-05,540,main,KPSS,c,level_or_trend_stationarity,,Bartlett_short_bandwidth,False,ok,0.0962674754364818,0.604162622817591,0.7428,0.4614,0.3475,6,540,False,
1min,2024-04-05,2024-04-05,2024-04-05,540,trend_sensitivity,ADF,ct,unit_root,12.0,bic,False,ok,-26.095351119984873,0.0,-3.9756648124097875,-3.4186668470500177,-3.131860684671111,0,539,True,
1min,2024-04-05,2024-04-05,2024-04-05,540,trend_sensitivity,PP,ct,unit_root,,Bartlett_short_bandwidth,False,ok,-26.178346294912892,0.0,-3.9756648124097875,-3.4186668470500177,-3.131860684671111,6,539,True,
1min,2024-04-05,2024-04-05,2024-04-05,540,trend_sensitivity,KPSS,ct,level_or_trend_stationarity,,Bartlett_short_bandwidth,False,ok,0.047412260276133496,0.6108754380074396,0.2175,0.1479,0.1193,6,540,False,
1min,2024-04-05,2024-04-05,2024-04-05,540,lag_sensitivity,ADF,c,unit_root,12.0,aic,False,ok,-9.990470574013846,2.0024315848186508e-17,-3.442701754304053,-2.866988120523906,-2.5696716542766693,7,532,True,
1min,2024-04-05,2024-04-05,2024-04-05,540,lag_sensitivity,PP,c,unit_root,,Bartlett_short_bandwidth,False,ok,-26.669629735692144,0.0,-3.4425405682241816,-2.8669171671779816,-2.5696338432333636,12,539,True,
1min,2024-04-05,2024-04-05,2024-04-05,540,lag_sensitivity,KPSS,c,level_or_trend_stationarity,,Bartlett_short_bandwidth,False,ok,0.1187763381306637,0.5009450501521252,0.7428,0.4614,0.3475,12,540,False,
1min,2024-04-08,2024-04-08,2024-04-08,540,main,ADF,c,unit_root,12.0,bic,False,ok,-20.920854440129144,0.0,-3.4425405682241816,-2.8669171671779816,-2.5696338432333636,0,539,True,
1min,2024-04-08,2024-04-08,2024-04-08,540,main,PP,c,unit_root,,Bartlett_short_bandwidth,False,ok,-20.980913979969106,0.0,-3.4425405682241816,-2.8669171671779816,-2.5696338432333636,6,539,True,
1min,2024-04-08,2024-04-08,2024-04-08,540,main,KPSS,c,level_or_trend_stationarity,,Bartlett_short_bandwidth,False,ok,0.2527901705962877,0.18514080692783622,0.7428,0.4614,0.3475,6,540,False,
1min,2024-04-08,2024-04-08,2024-04-08,540,trend_sensitivity,ADF,ct,unit_root,12.0,bic,False,ok,-21.00788629505266,0.0,-3.9756648124097875,-3.4186668470500177,-3.131860684671111,0,539,True,
1min,2024-04-08,2024-04-08,2024-04-08,540,trend_sensitivity,PP,ct,unit_root,,Bartlett_short_bandwidth,False,ok,-21.04449270049413,0.0,-3.9756648124097875,-3.4186668470500177,-3.131860684671111,6,539,True,
1min,2024-04-08,2024-04-08,2024-04-08,540,trend_sensitivity,KPSS,ct,level_or_trend_stationarity,,Bartlett_short_bandwidth,False,ok,0.05240351209360822,0.5417702896326153,0.2175,0.1479,0.1193,6,540,False,
1min,2024-04-08,2024-04-08,2024-04-08,540,lag_sensitivity,ADF,c,unit_root,12.0,aic,False,ok,-20.920854440129144,0.0,-3.4425405682241816,-2.8669171671779816,-2.5696338432333636,0,539,True,
1min,2024-04-08,2024-04-08,2024-04-08,540,lag_sensitivity,PP,c,unit_root,,Bartlett_short_bandwidth,False,ok,-21.146926974145686,0.0,-3.4425405682241816,-2.8669171671779816,-2.5696338432333636,12,539,True,
1min,2024-04-08,2024-04-08,2024-04-08,540,lag_sensitivity,KPSS,c,level_or_trend_stationarity,,Bartlett_short_bandwidth,False,ok,0.22438408246841623,0.22502623768942379,0.7428,0.4614,0.3475,12,540,False,
1min,2024-04-09,2024-04-09,2024-04-09,540,main,ADF,c,unit_root,12.0,bic,False,ok,-25.28682609392464,0.0,-3.4425405682241816,-2.8669171671779816,-2.5696338432333636,0,539,True,
1min,2024-04-09,2024-04-09,2024-04-09,540,main,PP,c,unit_root,,Bartlett_short_bandwidth,False,ok,-25.47263516017053,0.0,-3.4425405682241816,-2.8669171671779816,-2.5696338432333636,6,539,True,
1min,2024-04-09,2024-04-09,2024-04-09,540,main,KPSS,c,level_or_trend_stationarity,,Bartlett_short_bandwidth,False,ok,0.040965814612367306,0.9283378178296458,0.7428,0.4614,0.3475,6,540,False,
1min,2024-04-09,2024-04-09,2024-04-09,540,trend_sensitivity,ADF,ct,unit_root,12.0,bic,False,ok,-25.262883777837885,0.0,-3.9756648124097875,-3.4186668470500177,-3.131860684671111,0,539,True,
1min,2024-04-09,2024-04-09,2024-04-09,540,trend_sensitivity,PP,ct,unit_root,,Bartlett_short_bandwidth,False,ok,-25.44714042447961,0.0,-3.9756648124097875,-3.4186668470500177,-3.131860684671111,6,539,True,
1min,2024-04-09,2024-04-09,2024-04-09,540,trend_sensitivity,KPSS,ct,level_or_trend_stationarity,,Bartlett_short_bandwidth,False,ok,0.03723193660834891,0.7647540646859735,0.2175,0.1479,0.1193,6,540,False,
1min,2024-04-09,2024-04-09,2024-04-09,540,lag_sensitivity,ADF,c,unit_root,12.0,aic,False,ok,-18.501661671684005,2.1201793778624236e-30,-3.442563336759378,-2.866927190004947,-2.5696391843672695,1,538,True,
1min,2024-04-09,2024-04-09,2024-04-09,540,lag_sensitivity,PP,c,unit_root,,Bartlett_short_bandwidth,False,ok,-25.46693961780002,0.0,-3.4425405682241816,-2.8669171671779816,-2.5696338432333636,12,539,True,
1min,2024-04-09,2024-04-09,2024-04-09,540,lag_sensitivity,KPSS,c,level_or_trend_stationarity,,Bartlett_short_bandwidth,False,ok,0.04171229799788164,0.9244089579058862,0.7428,0.4614,0.3475,12,540,False,
1min,2024-04-10,2024-04-10,2024-04-10,540,main,ADF,c,unit_root,12.0,bic,False,ok,-23.281213256841987,0.0,-3.4425405682241816,-2.8669171671779816,-2.5696338432333636,0,539,True,
1min,2024-04-10,2024-04-10,2024-04-10,540,main,PP,c,unit_root,,Bartlett_short_bandwidth,False,ok,-23.284277265736428,0.0,-3.4425405682241816,-2.8669171671779816,-2.5696338432333636,6,539,True,
1min,2024-04-10,2024-04-10,2024-04-10,540,main,KPSS,c,level_or_trend_stationarity,,Bartlett_short_bandwidth,False,ok,0.3632668821274003,0.09065121716816073,0.7428,0.4614,0.3475,6,540,False,
1min,2024-04-10,2024-04-10,2024-04-10,540,trend_sensitivity,ADF,ct,unit_root,12.0,bic,False,ok,-23.41968975404399,0.0,-3.9756648124097875,-3.4186668470500177,-3.131860684671111,0,539,True,
1min,2024-04-10,2024-04-10,2024-04-10,540,trend_sensitivity,PP,ct,unit_root,,Bartlett_short_bandwidth,False,ok,-23.41896600717962,0.0,-3.9756648124097875,-3.4186668470500177,-3.131860684671111,6,539,True,
1min,2024-04-10,2024-04-10,2024-04-10,540,trend_sensitivity,KPSS,ct,level_or_trend_stationarity,,Bartlett_short_bandwidth,False,ok,0.04197867079542247,0.6915019938978014,0.2175,0.1479,0.1193,6,540,False,
1min,2024-04-10,2024-04-10,2024-04-10,540,lag_sensitivity,ADF,c,unit_root,12.0,aic,False,ok,-23.281213256841987,0.0,-3.4425405682241816,-2.8669171671779816,-2.5696338432333636,0,539,True,
1min,2024-04-10,2024-04-10,2024-04-10,540,lag_sensitivity,PP,c,unit_root,,Bartlett_short_bandwidth,False,ok,-23.28478010277912,0.0,-3.4425405682241816,-2.8669171671779816,-2.5696338432333636,12,539,True,
1min,2024-04-10,2024-04-10,2024-04-10,540,lag_sensitivity,KPSS,c,level_or_trend_stationarity,,Bartlett_short_bandwidth,False,ok,0.3626106889124683,0.09102833970547801,0.7428,0.4614,0.3475,12,540,False,
1min,2024-04-11,2024-04-11,2024-04-11,540,main,ADF,c,unit_root,12.0,bic,False,ok,-24.913040301517462,0.0,-3.4425405682241816,-2.8669171671779816,-2.5696338432333636,0,539,True,
1min,2024-04-11,2024-04-11,2024-04-11,540,main,PP,c,unit_root,,Bartlett_short_bandwidth,False,ok,-24.866426900534844,0.0,-3.4425405682241816,-2.8669171671779816,-2.5696338432333636,6,539,True,
1min,2024-04-11,2024-04-11,2024-04-11,540,main,KPSS,c,level_or_trend_stationarity,,Bartlett_short_bandwidth,False,ok,0.040921196176099746,0.9285726517047382,0.7428,0.4614,0.3475,6,540,False,
1min,2024-04-11,2024-04-11,2024-04-11,540,trend_sensitivity,ADF,ct,unit_root,12.0,bic,False,ok,-24.89159907160434,0.0,-3.9756648124097875,-3.4186668470500177,-3.131860684671111,0,539,True,
1min,2024-04-11,2024-04-11,2024-04-11,540,trend_sensitivity,PP,ct,unit_root,,Bartlett_short_bandwidth,False,ok,-24.845932224006738,0.0,-3.9756648124097875,-3.4186668470500177,-3.131860684671111,6,539,True,
1min,2024-04-11,2024-04-11,2024-04-11,540,trend_sensitivity,KPSS,ct,level_or_trend_stationarity,,Bartlett_short_bandwidth,False,ok,0.03505705432787729,0.7983170628413998,0.2175,0.1479,0.1193,6,540,False,
1min,2024-04-11,2024-04-11,2024-04-11,540,lag_sensitivity,ADF,c,unit_root,12.0,aic,False,ok,-7.395252762154195,7.80885292458426e-11,-3.442819521824351,-2.8670399588708047,-2.5696992792614384,12,527,True,
1min,2024-04-11,2024-04-11,2024-04-11,540,lag_sensitivity,PP,c,unit_root,,Bartlett_short_bandwidth,False,ok,-24.876549737898866,0.0,-3.4425405682241816,-2.8669171671779816,-2.5696338432333636,12,539,True,
1min,2024-04-11,2024-04-11,2024-04-11,540,lag_sensitivity,KPSS,c,level_or_trend_stationarity,,Bartlett_short_bandwidth,False,ok,0.04208108633766875,0.9224679666438488,0.7428,0.4614,0.3475,12,540,False,
1min,2024-04-12,2024-04-12,2024-04-12,540,main,ADF,c,unit_root,12.0,bic,False,ok,-24.19456318565435,0.0,-3.4425405682241816,-2.8669171671779816,-2.5696338432333636,0,539,True,
1min,2024-04-12,2024-04-12,2024-04-12,540,main,PP,c,unit_root,,Bartlett_short_bandwidth,False,ok,-24.464093706205656,0.0,-3.4425405682241816,-2.8669171671779816,-2.5696338432333636,6,539,True,
1min,2024-04-12,2024-04-12,2024-04-12,540,main,KPSS,c,level_or_trend_stationarity,,Bartlett_short_bandwidth,False,ok,0.11021601307077021,0.5376544860419535,0.7428,0.4614,0.3475,6,540,False,
1min,2024-04-12,2024-04-12,2024-04-12,540,trend_sensitivity,ADF,ct,unit_root,12.0,bic,False,ok,-24.182474624552263,0.0,-3.9756648124097875,-3.4186668470500177,-3.131860684671111,0,539,True,
1min,2024-04-12,2024-04-12,2024-04-12,540,trend_sensitivity,PP,ct,unit_root,,Bartlett_short_bandwidth,False,ok,-24.456140824881494,0.0,-3.9756648124097875,-3.4186668470500177,-3.131860684671111,6,539,True,
1min,2024-04-12,2024-04-12,2024-04-12,540,trend_sensitivity,KPSS,ct,level_or_trend_stationarity,,Bartlett_short_bandwidth,False,ok,0.07337886212048038,0.31850948232933013,0.2175,0.1479,0.1193,6,540,False,
1min,2024-04-12,2024-04-12,2024-04-12,540,lag_sensitivity,ADF,c,unit_root,12.0,aic,False,ok,-13.659264547437758,1.5325002306686639e-25,-3.442609129942274,-2.866947348175723,-2.569649926626197,3,536,True,
1min,2024-04-12,2024-04-12,2024-04-12,540,lag_sensitivity,PP,c,unit_root,,Bartlett_short_bandwidth,False,ok,-24.6308449073866,0.0,-3.4425405682241816,-2.8669171671779816,-2.5696338432333636,12,539,True,
1min,2024-04-12,2024-04-12,2024-04-12,540,lag_sensitivity,KPSS,c,level_or_trend_stationarity,,Bartlett_short_bandwidth,False,ok,0.12072008136772469,0.49321020512740255,0.7428,0.4614,0.3475,12,540,False,
1min,2024-04-15,2024-04-15,2024-04-15,540,main,ADF,c,unit_root,12.0,bic,False,ok,-23.479241913588375,0.0,-3.4425405682241816,-2.8669171671779816,-2.5696338432333636,0,539,True,
1min,2024-04-15,2024-04-15,2024-04-15,540,main,PP,c,unit_root,,Bartlett_short_bandwidth,False,ok,-23.58093264064476,0.0,-3.4425405682241816,-2.8669171671779816,-2.5696338432333636,6,539,True,
1min,2024-04-15,2024-04-15,2024-04-15,540,main,KPSS,c,level_or_trend_stationarity,,Bartlett_short_bandwidth,False,ok,0.056847801613646165,0.8342105599151534,0.7428,0.4614,0.3475,6,540,False,
1min,2024-04-15,2024-04-15,2024-04-15,540,trend_sensitivity,ADF,ct,unit_root,12.0,bic,False,ok,-23.46589960670407,0.0,-3.9756648124097875,-3.4186668470500177,-3.131860684671111,0,539,True,
1min,2024-04-15,2024-04-15,2024-04-15,540,trend_sensitivity,PP,ct,unit_root,,Bartlett_short_bandwidth,False,ok,-23.5683383447684,0.0,-3.9756648124097875,-3.4186668470500177,-3.131860684671111,6,539,True,
1min,2024-04-15,2024-04-15,2024-04-15,540,trend_sensitivity,KPSS,ct,level_or_trend_stationarity,,Bartlett_short_bandwidth,False,ok,0.044214104492769954,0.6577884326084507,0.2175,0.1479,0.1193,6,540,False,
1min,2024-04-15,2024-04-15,2024-04-15,540,lag_sensitivity,ADF,c,unit_root,12.0,aic,False,ok,-23.479241913588375,0.0,-3.4425405682241816,-2.8669171671779816,-2.5696338432333636,0,539,True,
1min,2024-04-15,2024-04-15,2024-04-15,540,lag_sensitivity,PP,c,unit_root,,Bartlett_short_bandwidth,False,ok,-23.735241185339603,0.0,-3.4425405682241816,-2.8669171671779816,-2.5696338432333636,12,539,True,
1min,2024-04-15,2024-04-15,2024-04-15,540,lag_sensitivity,KPSS,c,level_or_trend_stationarity,,Bartlett_short_bandwidth,False,ok,0.0635108407586242,0.7927823372520774,0.7428,0.4614,0.3475,12,540,False,
1min,2024-04-17,2024-04-17,2024-04-17,540,main,ADF,c,unit_root,12.0,bic,False,ok,-24.184343238695554,0.0,-3.4425405682241816,-2.8669171671779816,-2.5696338432333636,0,539,True,
1min,2024-04-17,2024-04-17,2024-04-17,540,main,PP,c,unit_root,,Bartlett_short_bandwidth,False,ok,-24.34222745062289,0.0,-3.4425405682241816,-2.8669171671779816,-2.5696338432333636,6,539,True,
1min,2024-04-17,2024-04-17,2024-04-17,540,main,KPSS,c,level_or_trend_stationarity,,Bartlett_short_bandwidth,False,ok,0.11681985987627255,0.5092118596777216,0.7428,0.4614,0.3475,6,540,False,
1min,2024-04-17,2024-04-17,2024-04-17,540,trend_sensitivity,ADF,ct,unit_root,12.0,bic,False,ok,-24.184030727207272,0.0,-3.9756648124097875,-3.4186668470500177,-3.131860684671111,0,539,True,
1min,2024-04-17,2024-04-17,2024-04-17,540,trend_sensitivity,PP,ct,unit_root,,Bartlett_short_bandwidth,False,ok,-24.346728083679164,0.0,-3.9756648124097875,-3.4186668470500177,-3.131860684671111,6,539,True,
1min,2024-04-17,2024-04-17,2024-04-17,540,trend_sensitivity,KPSS,ct,level_or_trend_stationarity,,Bartlett_short_bandwidth,False,ok,0.029913827594971416,0.8736968389587304,0.2175,0.1479,0.1193,6,540,False,
1min,2024-04-17,2024-04-17,2024-04-17,540,lag_sensitivity,ADF,c,unit_root,12.0,aic,False,ok,-18.05854781858308,2.6260226626481932e-30,-3.442563336759378,-2.866927190004947,-2.5696391843672695,1,538,True,
1min,2024-04-17,2024-04-17,2024-04-17,540,lag_sensitivity,PP,c,unit_root,,Bartlett_short_bandwidth,False,ok,-24.443486817784127,0.0,-3.4425405682241816,-2.8669171671779816,-2.5696338432333636,12,539,True,
1min,2024-04-17,2024-04-17,2024-04-17,540,lag_sensitivity,KPSS,c,level_or_trend_stationarity,,Bartlett_short_bandwidth,False,ok,0.12336544316476009,0.482767987507526,0.7428,0.4614,0.3475,12,540,False,
1min,2024-04-18,2024-04-18,2024-04-18,540,main,ADF,c,unit_root,12.0,bic,False,ok,-23.090410299258938,0.0,-3.4425405682241816,-2.8669171671779816,-2.5696338432333636,0,539,True,
1min,2024-04-18,2024-04-18,2024-04-18,540,main,PP,c,unit_root,,Bartlett_short_bandwidth,False,ok,-23.137189715070004,0.0,-3.4425405682241816,-2.8669171671779816,-2.5696338432333636,6,539,True,
1min,2024-04-18,2024-04-18,2024-04-18,540,main,KPSS,c,level_or_trend_stationarity,,Bartlett_short_bandwidth,False,ok,0.14178593775528098,0.4161989174510225,0.7428,0.4614,0.3475,6,540,False,
1min,2024-04-18,2024-04-18,2024-04-18,540,trend_sensitivity,ADF,ct,unit_root,12.0,bic,False,ok,-23.073060227476535,0.0,-3.9756648124097875,-3.4186668470500177,-3.131860684671111,0,539,True,
1min,2024-04-18,2024-04-18,2024-04-18,540,trend_sensitivity,PP,ct,unit_root,,Bartlett_short_bandwidth,False,ok,-23.11915955040407,0.0,-3.9756648124097875,-3.4186668470500177,-3.131860684671111,6,539,True,
1min,2024-04-18,2024-04-18,2024-04-18,540,trend_sensitivity,KPSS,ct,level_or_trend_stationarity,,Bartlett_short_bandwidth,False,ok,0.12396436102073158,0.08920791082449657,0.2175,0.1479,0.1193,6,540,False,
1min,2024-04-18,2024-04-18,2024-04-18,540,lag_sensitivity,ADF,c,unit_root,12.0,aic,False,ok,-23.090410299258938,0.0,-3.4425405682241816,-2.8669171671779816,-2.5696338432333636,0,539,True,
1min,2024-04-18,2024-04-18,2024-04-18,540,lag_sensitivity,PP,c,unit_root,,Bartlett_short_bandwidth,False,ok,-23.10947014583496,0.0,-3.4425405682241816,-2.8669171671779816,-2.5696338432333636,12,539,True,
1min,2024-04-18,2024-04-18,2024-04-18,540,lag_sensitivity,KPSS,c,level_or_trend_stationarity,,Bartlett_short_bandwidth,False,ok,0.1339454473145062,0.4427895639914171,0.7428,0.4614,0.3475,12,540,False,
1min,2024-04-19,2024-04-19,2024-04-19,540,main,ADF,c,unit_root,12.0,bic,False,ok,-24.317221598458218,0.0,-3.4425405682241816,-2.8669171671779816,-2.5696338432333636,0,539,True,
1min,2024-04-19,2024-04-19,2024-04-19,540,main,PP,c,unit_root,,Bartlett_short_bandwidth,False,ok,-24.308392827834528,0.0,-3.4425405682241816,-2.8669171671779816,-2.5696338432333636,6,539,True,
1min,2024-04-19,2024-04-19,2024-04-19,540,main,KPSS,c,level_or_trend_stationarity,,Bartlett_short_bandwidth,False,ok,0.28611150978066124,0.14817951449460837,0.7428,0.4614,0.3475,6,540,False,
1min,2024-04-19,2024-04-19,2024-04-19,540,trend_sensitivity,ADF,ct,unit_root,12.0,bic,False,ok,-24.41241613420164,0.0,-3.9756648124097875,-3.4186668470500177,-3.131860684671111,0,539,True,
1min,2024-04-19,2024-04-19,2024-04-19,540,trend_sensitivity,PP,ct,unit_root,,Bartlett_short_bandwidth,False,ok,-24.415676452213866,0.0,-3.9756648124097875,-3.4186668470500177,-3.131860684671111,6,539,True,
1min,2024-04-19,2024-04-19,2024-04-19,540,trend_sensitivity,KPSS,ct,level_or_trend_stationarity,,Bartlett_short_bandwidth,False,ok,0.0696376943581541,0.35036470380901635,0.2175,0.1479,0.1193,6,540,False,
1min,2024-04-19,2024-04-19,2024-04-19,540,lag_sensitivity,ADF,c,unit_root,12.0,aic,False,ok,-8.290651291839666,4.27080973870312e-13,-3.442678467240966,-2.8669778698997543,-2.5696661916864083,6,533,True,
1min,2024-04-19,2024-04-19,2024-04-19,540,lag_sensitivity,PP,c,unit_root,,Bartlett_short_bandwidth,False,ok,-24.323042591884008,0.0,-3.4425405682241816,-2.8669171671779816,-2.5696338432333636,12,539,True,
1min,2024-04-19,2024-04-19,2024-04-19,540,lag_sensitivity,KPSS,c,level_or_trend_stationarity,,Bartlett_short_bandwidth,False,ok,0.3011684532372715,0.13458706842069332,0.7428,0.4614,0.3475,12,540,False,
1min,2024-04-22,2024-04-22,2024-04-22,540,main,ADF,c,unit_root,12.0,bic,False,ok,-26.843090583522233,0.0,-3.4425405682241816,-2.8669171671779816,-2.5696338432333636,0,539,True,
1min,2024-04-22,2024-04-22,2024-04-22,540,main,PP,c,unit_root,,Bartlett_short_bandwidth,False,ok,-26.632170339051317,0.0,-3.4425405682241816,-2.8669171671779816,-2.5696338432333636,6,539,True,
1min,2024-04-22,2024-04-22,2024-04-22,540,main,KPSS,c,level_or_trend_stationarity,,Bartlett_short_bandwidth,False,ok,0.11206757472915321,0.5292919377641414,0.7428,0.4614,0.3475,6,540,False,
1min,2024-04-22,2024-04-22,2024-04-22,540,trend_sensitivity,ADF,ct,unit_root,12.0,bic,False,ok,-26.81769771574081,0.0,-3.9756648124097875,-3.4186668470500177,-3.131860684671111,0,539,True,
1min,2024-04-22,2024-04-22,2024-04-22,540,trend_sensitivity,PP,ct,unit_root,,Bartlett_short_bandwidth,False,ok,-26.608766748169792,0.0,-3.9756648124097875,-3.4186668470500177,-3.131860684671111,6,539,True,
1min,2024-04-22,2024-04-22,2024-04-22,540,trend_sensitivity,KPSS,ct,level_or_trend_stationarity,,Bartlett_short_bandwidth,False,ok,0.11232583179056252,0.11884910326874994,0.2175,0.1479,0.1193,6,540,False,
1min,2024-04-22,2024-04-22,2024-04-22,540,lag_sensitivity,ADF,c,unit_root,12.0,aic,False,ok,-26.843090583522233,0.0,-3.4425405682241816,-2.8669171671779816,-2.5696338432333636,0,539,True,
1min,2024-04-22,2024-04-22,2024-04-22,540,lag_sensitivity,PP,c,unit_root,,Bartlett_short_bandwidth,False,ok,-26.540497343594073,0.0,-3.4425405682241816,-2.8669171671779816,-2.5696338432333636,12,539,True,
1min,2024-04-22,2024-04-22,2024-04-22,540,lag_sensitivity,KPSS,c,level_or_trend_stationarity,,Bartlett_short_bandwidth,False,ok,0.10052037424004485,0.5829789699997844,0.7428,0.4614,0.3475,12,540,False,
1min,2024-04-23,2024-04-23,2024-04-23,540,main,ADF,c,unit_root,12.0,bic,False,ok,-23.878461431118524,0.0,-3.4425405682241816,-2.8669171671779816,-2.5696338432333636,0,539,True,
1min,2024-04-23,2024-04-23,2024-04-23,540,main,PP,c,unit_root,,Bartlett_short_bandwidth,False,ok,-24.219363329310802,0.0,-3.4425405682241816,-2.8669171671779816,-2.5696338432333636,6,539,True,
1min,2024-04-23,2024-04-23,2024-04-23,540,main,KPSS,c,level_or_trend_stationarity,,Bartlett_short_bandwidth,False,ok,0.2236319299052853,0.22626604960667257,0.7428,0.4614,0.3475,6,540,False,
1min,2024-04-23,2024-04-23,2024-04-23,540,trend_sensitivity,ADF,ct,unit_root,12.0,bic,False,ok,-23.855757563462834,0.0,-3.9756648124097875,-3.4186668470500177,-3.131860684671111,0,539,True,
1min,2024-04-23,2024-04-23,2024-04-23,540,trend_sensitivity,PP,ct,unit_root,,Bartlett_short_bandwidth,False,ok,-24.19280930107267,0.0,-3.9756648124097875,-3.4186668470500177,-3.131860684671111,6,539,True,
