p,q,nobs,parameters,llf,aic,bic,mu_pct,sigma_pct,ar,ma,converged,message,starts,gradient_max,min_ar_root,min_ma_root,status,delta_bic,selected,scale
5,1,246,8,-287.6735922248863,591.3471844497726,619.3898367372315,-0.06660827491508438,0.7784130071214388,"[-0.35846630754184733, -0.027424437651099795, -0.013293531138337544, 0.10256837910452404, 0.006146266620464345]",[0.3397848341172278],True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,3,4.4408921008381155e-08,1.5041004353320282,2.943038945802372,eligible,30.393740110908197,False,1d
2,5,246,9,-287.20365800791967,592.4073160158393,623.9552998392306,-0.06830671131291512,0.776366690849804,"[0.370819029069646, 0.3045611853806634]","[-0.39292879447455625, -0.3245094816762675, -0.0017184061921332264, 0.14652597665788042, -0.03727644538164957]",True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,3,1.3322676228558639e-07,1.302773352622492,1.6181288156331863,eligible,34.95920321290737,False,1d
3,4,246,9,-285.92878750062425,589.8575750012485,621.4055588246398,-0.06928439832916258,0.7541296514469764,"[-0.4233810801404124, 0.2131190290026857, 0.7207004011877024]","[0.4380891850404194, -0.20513347797444448, -0.7718657686533208, 0.1322852007074063]",True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,3,4.7961634422811096e-05,1.0816238279526875,1.0004925677145609,numerical_or_root_restriction,32.40946219831653,False,1d
4,3,246,9,-286.0681057966541,590.1362115933082,621.6841954166995,-0.0691448724446335,0.7548964157425243,"[-0.5339856186698482, 0.18419201824969048, 0.780007667555672, 0.10177163704089792]","[0.5576789036251153, -0.16420199044999273, -0.8348936399033711]",True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,3,2.653433015521262e-05,1.0777167777350283,1.000271341526911,numerical_or_root_restriction,32.688098790376216,False,1d
5,2,246,9,-286.22071096469153,590.4414219293831,621.9894057527744,-0.0666789934230082,0.7550129987818195,"[-1.3961401186065754, -0.9838508348516638, -0.06229631787239588, 0.03756283521901573, 0.04120133852973533]","[1.421830689997075, 0.9991568462291937]",True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,3,3.197442330352814e-06,1.088653499131603,1.000421843663461,numerical_or_root_restriction,32.993309126451095,False,1d
3,5,246,10,-285.6363397392423,591.2726794784846,626.3259948378083,-0.06927971915319464,0.7533815651088519,"[-0.5294678247175933, 0.18465740386533297, 0.673691253421284]","[0.5453810059127189, -0.2030033515794647, -0.7375445722744316, 0.15331998099068023, 0.07960634686103911]",True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,3,4.707345626888403e-06,1.0818230171164753,1.0003257621397508,numerical_or_root_restriction,37.32989821148499,False,1d
4,4,246,10,-285.10698554660553,590.2139710932111,625.2672864525347,-0.06933334277706632,0.740812213052064,"[-0.014023311218591974, -0.048838801396758245, -0.051417640282345446, -0.7929078411619467]","[0.029015979658984836, 0.03902026645062198, 0.027933751923228778, 0.9992202768964993]",True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,3,0.00011168843571608324,1.0509647867965066,1.0000037173546652,numerical_or_root_restriction,36.27118982621141,False,1d
5,3,246,10,-285.74811198768225,591.4962239753645,626.5495393346881,-0.06926759837150913,0.7537774068576386,"[-0.6520519091668964, 0.058969963413031457, 0.6912270832037533, 0.1345954573184569, 0.07045227177967689]","[0.67187133775645, -0.06687408709580256, -0.7491815351194909]",True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,3,4.218847472376902e-07,1.083226059111,1.0004279208492035,numerical_or_root_restriction,37.553442708364855,False,1d
4,5,246,11,-284.43528427449576,590.8705685489915,629.4292154442475,-0.07026361909415282,0.7335861129127418,"[0.6594198970885319, 0.6187129874204336, 0.40173917883499805, -0.831850212088816]","[-0.6942837551187917, -0.6302043737290915, -0.4295619662844643, 1.0828822679025307, -0.1551550348282944]",True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,3,2.324807027694025e-05,1.0116375538795248,1.0000000189578562,numerical_or_root_restriction,40.433118817924196,False,1d
5,4,246,11,-284.585049786602,591.170099573204,629.7287464684599,-0.0701736696013679,0.735458760017516,"[0.5114659980728284, 0.6847619288544822, 0.49201710176342606, -0.7725888011348834, -0.1056041934213898]","[-0.5347105135936487, -0.6987468313712428, -0.5357405350363593, 0.9992624664218704]",True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,3,3.4638958386537302e-06,1.0191722389218016,1.0000000273748442,numerical_or_root_restriction,40.73264984213665,False,1d
