p,q,nobs,parameters,llf,aic,bic,mu_pct,sigma_pct,ar,ma,converged,message,starts,gradient_max,min_ar_root,min_ma_root,status,delta_bic,selected,scale
0,4,8856,6,6094.505496893233,-12177.010993786465,-12134.477890940134,-0.001821930983606945,0.12158237907229857,[],"[0.006906547171833839, 0.008932607557618072, -0.013848255242713117, -0.025373151508593275]",True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,3,2.2204460492635e-08,inf,2.4215485246781823,eligible,28.49076710243935,False,15min
1,3,8856,6,6093.1794873732615,-12174.358974746523,-12131.825871900191,-0.0018194311166394247,0.12160305335735784,[0.5039842818836978],"[-0.4975313193317401, 0.006340868149019922, -0.024153051508247612]",True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,3,7.77156117242225e-08,1.9841888645066226,1.7775397981833647,eligible,31.142786142381738,False,15min
2,2,8856,6,6092.464345420329,-12172.928690840658,-12130.395587994326,-0.001831733293613862,0.1216135721641178,"[-0.35965764142547896, -0.5883088491453325]","[0.36613095718951566, 0.6057922519860307]",True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,3,2.109423747898105e-07,1.3037589702654688,1.2848077356580696,eligible,32.573070048247246,False,15min
3,1,8856,6,6093.252855869538,-12174.505711739075,-12131.972608892744,-0.0018189235733729963,0.1216018256466339,"[0.5207079542310347, 0.005432040430069597, -0.024504370656572096]",[-0.5137673981648899],True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,3,1.6653345285698296e-07,2.781617898779019,1.9464061043419054,eligible,30.99604914982956,False,15min
4,0,8856,6,6094.608388830558,-12177.216777661117,-12134.683674814785,-0.0018214318500454226,0.12158063026472928,"[0.006789795602148713, 0.009209388459599432, -0.013910136825526389, -0.026205323784112985]",[],True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,3,6.6613381477905e-08,2.3878059659777677,inf,eligible,28.28498322778796,False,15min
0,5,8856,7,6094.52807603327,-12175.05615206654,-12125.434198745821,-0.001823366350687354,0.12158199294915628,[],"[0.006893002780953717, 0.00886636126942295, -0.013882780533968046, -0.02541550487936081, 0.0024148103859091153]",True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,3,2.2204460492635e-08,inf,2.413996756290569,eligible,37.534459296752175,False,15min
1,4,8856,7,6094.561577057744,-12175.123154115488,-12125.50120079477,-0.0018245848423049489,0.1215814071506522,[-0.21444953002549175],"[0.2213218775424828, 0.010312736859868535, -0.01199951549402221, -0.028117065826271416]",True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,3,4.21884749579621e-07,4.663101849097685,2.2263558353508053,eligible,37.467457247803395,False,15min
2,3,8856,7,6095.726103962104,-12177.452207924209,-12127.83025460349,-0.0018216634073867065,0.12155458544537583,"[1.4465664805171663, -0.8197574047786867]","[-1.4403591806894123, 0.8122686577409023, -0.009433235452789462]",True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,3,9.21485116039179e-07,1.1044786516407346,1.1213148118318081,eligible,35.13840343908305,False,15min
3,2,8856,7,6095.734595381191,-12177.469190762382,-12127.847237441663,-0.0018215663939146489,0.12155449478061235,"[1.43252322186521, -0.800705102172034, -0.010003004854133267]","[-1.4264787511939843, 0.79374999535661]",True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,3,2.44249065418985e-07,1.1054182114784008,1.1224270698156935,eligible,35.121420600909914,False,15min
4,1,8856,7,6094.653686792384,-12175.307373584768,-12125.68542026405,-0.0018240084388396758,0.12157987165978418,"[-0.19783426843076823, 0.010632953109932765, -0.012038540917067918, -0.0287833713570839]",[0.2047722683542391],True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,3,1.887379141873975e-07,2.3022350168180594,4.883473763498496,eligible,37.28323777852347,False,15min
5,0,8856,7,6094.62358532671,-12175.24717065342,-12125.625217332701,-0.0018225856766556363,0.12158038932376643,"[0.006842805797043975, 0.009223944280834331, -0.01391461277658635, -0.026220406938168333, 0.0020261049466477232]",[],True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,3,4.440892098527e-08,2.4459183805697537,inf,eligible,37.343440709872084,False,15min
1,5,8856,8,6094.6034220488455,-12173.206844097691,-12116.496040302583,-0.001823598603657419,0.12158077971739195,[-0.4489047967886822],"[0.45577328557260666, 0.01197776846728949, -0.009890159062846767, -0.03163120951837346, -0.00684508517952395]",True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,3,9.992007221685749e-08,2.2276438281650637,1.9032767987668096,eligible,46.4726177399898,False,15min
2,4,8856,8,6094.661058120693,-12173.322116241387,-12116.611312446279,-0.0018215740457421972,0.12157991327987872,"[-0.18168835421780657, 0.1258208942020665]","[0.18858204697665115, -0.11555203753916855, -0.012999173622405106, -0.029292771554922898]",True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,3,2.6645352605028696e-07,2.1881611059679824,1.8457695652912878,eligible,46.35734559629418,False,15min
3,3,8856,8,6095.880271318734,-12175.760542637468,-12119.049738842361,-0.0018214827201835796,0.12155222444436665,"[1.1262082586990503, -0.3436611580097283, -0.2689729807689341]","[-1.1211240894465269, 0.3419509541072955, 0.25184420671320706]",True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,3,1.443289924760519e-07,1.1040520379746552,1.1205239005195644,eligible,43.91891920021226,False,15min
4,2,8856,8,6097.291954134893,-12178.583908269786,-12121.873104474678,-0.0018565240219836413,0.1215199971473695,"[1.722600674468547, -0.848788852677566, -0.03255492641932785, 0.03132446020263203]","[-1.7166496226373757, 0.8469626604777308]",True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,3,1.9984014439904825e-07,1.1028845007768433,1.086595414271431,eligible,41.09555356789497,False,15min
5,1,8856,8,6094.70182313226,-12173.40364626452,-12116.692842469412,-0.0018230544800086868,0.12157912070427068,"[-0.4495775689860552, 0.012336020822199041, -0.009715913558053256, -0.03258190783386391, -0.0074508221414938645]",[0.4564982986986961],True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,3,1.7763568394108e-07,2.5017875466366193,2.1905886678014386,eligible,46.2758155731608,False,15min
2,5,8856,9,6094.661754785337,-12171.323509570673,-12107.523855301177,-0.0018216279405171153,0.12157989993609979,"[-0.15152961675388338, 0.13090502649496036]","[0.1584238561498074, -0.12084371519367261, -0.01332295029547274, -0.028893004007099963, 0.001023853246861788]",True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,3,1.2212453268830727e-07,2.2450695307293493,1.8634323325386353,eligible,55.444802741396416,False,15min
3,4,8856,9,6095.726228046351,-12173.452456092702,-12109.652801823206,-0.0018216375885335683,0.12155460607733026,"[0.5129824264958267, 0.5295554108149949, -0.7643623251346091]","[-0.5067713693811241, -0.5312844033209462, 0.7480376111336521, -0.008909020468821473]",True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,3,3.219646773107634e-07,1.0719150553620782,1.0718228606901612,eligible,53.31585621936756,False,15min
4,3,8856,9,6099.060838466668,-12180.121676933337,-12116.32202266384,-0.0018300938875803674,0.12144354384617141,"[2.381554294226365, -2.09190806520257, 0.6864012628349431, 0.018840819231465043]","[-2.3770082970640156, 2.0857254028226326, -0.7013437518336868]",True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,3,9.68891639478785e-05,1.0153175442748517,1.023752887898554,eligible,46.64663537873275,False,15min
5,2,8856,9,6098.0894903482495,-12178.178980696499,-12114.379326427003,-0.0018675686974601224,0.12150954636046966,"[1.62623627456966, -0.7494797002912905, -0.023567220743721442, 0.005330896039182343, 0.018420781482879435]","[-1.6205632042786555, 0.7486948721334654]",True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,3,1.6875389971475185e-06,1.1962724808478045,1.1557065394299142,eligible,48.5893316155707,False,15min
3,5,8856,10,6098.373270214186,-12176.746540428372,-12105.858035684487,-0.0018621924094701751,0.12150432617346571,"[1.0859452428227288, 0.1481853875206821, -0.4454582591178958]","[-1.0800838469577951, -0.1464743978383951, 0.42140327404254757, -0.011360685489044758, 0.03401023842611591]",True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,3,1.2212453277304818e-07,1.127268482803809,1.1051035235377502,eligible,57.1106223580864,False,15min
4,4,8856,10,6098.972961946578,-12177.945923893156,-12107.05741914927,-0.0018248938310272962,0.12100226111304138,"[0.061625736806385056, 0.26017345498592603, 0.29514130385531195, -0.8260661766314925]","[-0.050891638898818536, -0.2539128455407929, -0.32059012277378623, 0.8072923953465241]",True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,3,4.098943386319874e-05,1.0023418696680593,1.0004038263504522,numerical_or_root_restriction,55.91123889330265,False,15min
5,3,8856,10,6099.199994762552,-12178.399989525104,-12107.511484781218,-0.0018338129535867618,0.12144988829038383,"[2.4585218910572335, -2.197336643696962, 0.707749749655204, 0.03609038386963452, -0.009760373435616634]","[-2.4537849921658035, 2.193066269538097, -0.7326567814315171]",True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,3,3.6126657221517144e-05,1.0166950500314866,1.0248855433787862,eligible,55.45717326135491,False,15min
4,5,8856,11,6099.014375812119,-12176.028751624239,-12098.051396405966,-0.001825984979604852,0.12098270984177252,"[0.08761643748892478, 0.2846162703925337, 0.3019556053130343, -0.8392179777403896]","[-0.07493937049968906, -0.280349210278902, -0.3288649843638508, 0.8214923298788152, 0.004501506626332657]",True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,3,4.107825191137475e-06,1.0024207323807703,1.0004412648839807,numerical_or_root_restriction,64.91726163660678,False,15min
5,4,8856,11,6099.015359643496,-12176.030719286991,-12098.053364068719,-0.0018260054859061596,0.12097154095568247,"[0.09371734016774666, 0.28494614201257534, 0.3007800298298713, -0.8409898336653067, 0.004712490052402253]","[-0.08086752203922554, -0.2807999453942462, -0.32792697493366885, 0.8235699695090939]",True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,3,4.773959034901771e-07,1.0024137470251588,1.0003460605108052,numerical_or_root_restriction,64.9152939738542,False,15min
5,5,8856,12,6102.081425939592,-12180.162851879184,-12095.096646186523,-0.0018253315501007925,0.12071831773723245,"[1.0743510544615074, 0.24570836367785348, 0.03657361209756871, -1.149604808127189, 0.7917939516478878]","[-1.064728282659308, -0.25295429630024147, -0.06812436820342416, 1.1591584608265186, -0.7690162532000314]",True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,3,1.3755663205986793e-05,1.0011351391871999,1.0004320026034066,numerical_or_root_restriction,67.87201185605045,False,15min
