scale,segment,start,end,n,specification,test,trend,null,adf_max_lags,lag_rule,small_sample,status,statistic,pvalue,critical_1,critical_5,critical_10,lags,nobs,reject_5pct,warning
5min,2024-01-04,2024-01-04,2024-01-04,108,main,PP,c,unit_root,,Bartlett_short_bandwidth,False,ok,-10.156186959557342,7.718725585268076e-18,-3.492995948509562,-2.888954648057252,-2.58139291903223,4,107,True,
5min,2024-01-04,2024-01-04,2024-01-04,108,main,KPSS,c,level_or_trend_stationarity,,Bartlett_short_bandwidth,False,ok,0.21459381217237708,0.2412610496921838,0.7428,0.4614,0.3475,4,108,False,
5min,2024-01-04,2024-01-04,2024-01-04,108,trend_sensitivity,ADF,ct,unit_root,12.0,bic,False,ok,-10.20040322548857,8.753170190926064e-16,-4.045970933273362,-3.452348053635668,-3.1515755794286404,0,107,True,
5min,2024-01-04,2024-01-04,2024-01-04,108,trend_sensitivity,PP,ct,unit_root,,Bartlett_short_bandwidth,False,ok,-10.230250520569786,7.588206745615376e-16,-4.045970933273362,-3.452348053635668,-3.1515755794286404,4,107,True,
5min,2024-01-04,2024-01-04,2024-01-04,108,trend_sensitivity,KPSS,ct,level_or_trend_stationarity,,Bartlett_short_bandwidth,False,ok,0.04966401902401213,0.5794555485021564,0.2175,0.1479,0.1193,4,108,False,
5min,2024-01-04,2024-01-04,2024-01-04,108,lag_sensitivity,ADF,c,unit_root,12.0,aic,False,ok,-2.9038426829722543,0.04490296703863355,-3.4968181663902103,-2.8906107514600103,-2.5822770483285953,6,101,True,
5min,2024-01-04,2024-01-04,2024-01-04,108,lag_sensitivity,PP,c,unit_root,,Bartlett_short_bandwidth,False,ok,-10.143113928593946,8.319785194414573e-18,-3.492995948509562,-2.888954648057252,-2.58139291903223,8,107,True,
5min,2024-01-04,2024-01-04,2024-01-04,108,lag_sensitivity,KPSS,c,level_or_trend_stationarity,,Bartlett_short_bandwidth,False,ok,0.2004002286487373,0.2672544536299269,0.7428,0.4614,0.3475,8,108,False,
5min,2024-01-05,2024-01-05,2024-01-05,108,main,ADF,c,unit_root,12.0,bic,False,ok,-9.11778113870651,3.2668171964431633e-15,-3.492995948509562,-2.888954648057252,-2.58139291903223,0,107,True,
5min,2024-01-05,2024-01-05,2024-01-05,108,main,PP,c,unit_root,,Bartlett_short_bandwidth,False,ok,-9.121242612577507,3.2009385733530353e-15,-3.492995948509562,-2.888954648057252,-2.58139291903223,4,107,True,
5min,2024-01-05,2024-01-05,2024-01-05,108,main,KPSS,c,level_or_trend_stationarity,,Bartlett_short_bandwidth,False,ok,0.17260403818060563,0.32807061065503634,0.7428,0.4614,0.3475,4,108,False,
5min,2024-01-05,2024-01-05,2024-01-05,108,trend_sensitivity,ADF,ct,unit_root,12.0,bic,False,ok,-9.105692093159258,2.0964638883148235e-13,-4.045970933273362,-3.452348053635668,-3.1515755794286404,0,107,True,
5min,2024-01-05,2024-01-05,2024-01-05,108,trend_sensitivity,PP,ct,unit_root,,Bartlett_short_bandwidth,False,ok,-9.10383668134785,2.1167098790130128e-13,-4.045970933273362,-3.452348053635668,-3.1515755794286404,4,107,True,
5min,2024-01-05,2024-01-05,2024-01-05,108,trend_sensitivity,KPSS,ct,level_or_trend_stationarity,,Bartlett_short_bandwidth,False,ok,0.09477128649448772,0.18426169614444948,0.2175,0.1479,0.1193,4,108,False,
5min,2024-01-05,2024-01-05,2024-01-05,108,lag_sensitivity,ADF,c,unit_root,12.0,aic,False,ok,-9.11778113870651,3.2668171964431633e-15,-3.492995948509562,-2.888954648057252,-2.58139291903223,0,107,True,
5min,2024-01-05,2024-01-05,2024-01-05,108,lag_sensitivity,PP,c,unit_root,,Bartlett_short_bandwidth,False,ok,-9.190057425428476,2.135298417614844e-15,-3.492995948509562,-2.888954648057252,-2.58139291903223,8,107,True,
5min,2024-01-05,2024-01-05,2024-01-05,108,lag_sensitivity,KPSS,c,level_or_trend_stationarity,,Bartlett_short_bandwidth,False,ok,0.15356627151404287,0.3796241919224914,0.7428,0.4614,0.3475,8,108,False,
5min,2024-01-08,2024-01-08,2024-01-08,108,main,ADF,c,unit_root,12.0,bic,False,ok,-12.887103028427084,4.529678001614087e-24,-3.492995948509562,-2.888954648057252,-2.58139291903223,0,107,True,
5min,2024-01-08,2024-01-08,2024-01-08,108,main,PP,c,unit_root,,Bartlett_short_bandwidth,False,ok,-12.972320315095688,3.062877304021338e-24,-3.492995948509562,-2.888954648057252,-2.58139291903223,4,107,True,
5min,2024-01-08,2024-01-08,2024-01-08,108,main,KPSS,c,level_or_trend_stationarity,,Bartlett_short_bandwidth,False,ok,0.06574034086645134,0.7789201604158466,0.7428,0.4614,0.3475,4,108,False,
5min,2024-01-08,2024-01-08,2024-01-08,108,trend_sensitivity,ADF,ct,unit_root,12.0,bic,False,ok,-12.84351032542388,2.1764768444271822e-20,-4.045970933273362,-3.452348053635668,-3.1515755794286404,0,107,True,
5min,2024-01-08,2024-01-08,2024-01-08,108,trend_sensitivity,PP,ct,unit_root,,Bartlett_short_bandwidth,False,ok,-12.926581187947335,1.6908912849131522e-20,-4.045970933273362,-3.452348053635668,-3.1515755794286404,4,107,True,
5min,2024-01-08,2024-01-08,2024-01-08,108,trend_sensitivity,KPSS,ct,level_or_trend_stationarity,,Bartlett_short_bandwidth,False,ok,0.05350858034979518,0.5269923638184845,0.2175,0.1479,0.1193,4,108,False,
5min,2024-01-08,2024-01-08,2024-01-08,108,lag_sensitivity,ADF,c,unit_root,12.0,aic,False,ok,-12.887103028427084,4.529678001614087e-24,-3.492995948509562,-2.888954648057252,-2.58139291903223,0,107,True,
5min,2024-01-08,2024-01-08,2024-01-08,108,lag_sensitivity,PP,c,unit_root,,Bartlett_short_bandwidth,False,ok,-13.15028146024823,1.3714535099511552e-24,-3.492995948509562,-2.888954648057252,-2.58139291903223,8,107,True,
5min,2024-01-08,2024-01-08,2024-01-08,108,lag_sensitivity,KPSS,c,level_or_trend_stationarity,,Bartlett_short_bandwidth,False,ok,0.07500278204909303,0.7218797634968525,0.7428,0.4614,0.3475,8,108,False,
5min,2024-01-09,2024-01-09,2024-01-09,108,main,ADF,c,unit_root,12.0,bic,False,ok,-14.017189090247488,3.625148362349843e-26,-3.492995948509562,-2.888954648057252,-2.58139291903223,0,107,True,
5min,2024-01-09,2024-01-09,2024-01-09,108,main,PP,c,unit_root,,Bartlett_short_bandwidth,False,ok,-14.390667165630381,8.83586574351537e-27,-3.492995948509562,-2.888954648057252,-2.58139291903223,4,107,True,
5min,2024-01-09,2024-01-09,2024-01-09,108,main,KPSS,c,level_or_trend_stationarity,,Bartlett_short_bandwidth,False,ok,0.14142651588369828,0.4173509106291722,0.7428,0.4614,0.3475,4,108,False,
5min,2024-01-09,2024-01-09,2024-01-09,108,trend_sensitivity,ADF,ct,unit_root,12.0,bic,False,ok,-13.98622730188708,1.1292610327427204e-21,-4.045970933273362,-3.452348053635668,-3.1515755794286404,0,107,True,
5min,2024-01-09,2024-01-09,2024-01-09,108,trend_sensitivity,PP,ct,unit_root,,Bartlett_short_bandwidth,False,ok,-14.381043901770298,5.317050886807784e-22,-4.045970933273362,-3.452348053635668,-3.1515755794286404,4,107,True,
5min,2024-01-09,2024-01-09,2024-01-09,108,trend_sensitivity,KPSS,ct,level_or_trend_stationarity,,Bartlett_short_bandwidth,False,ok,0.05386258873022551,0.5223343588128223,0.2175,0.1479,0.1193,4,108,False,
5min,2024-01-09,2024-01-09,2024-01-09,108,lag_sensitivity,ADF,c,unit_root,12.0,aic,False,ok,-14.017189090247488,3.625148362349843e-26,-3.492995948509562,-2.888954648057252,-2.58139291903223,0,107,True,
5min,2024-01-09,2024-01-09,2024-01-09,108,lag_sensitivity,PP,c,unit_root,,Bartlett_short_bandwidth,False,ok,-15.035030044547796,9.777191987500236e-28,-3.492995948509562,-2.888954648057252,-2.58139291903223,8,107,True,
5min,2024-01-09,2024-01-09,2024-01-09,108,lag_sensitivity,KPSS,c,level_or_trend_stationarity,,Bartlett_short_bandwidth,False,ok,0.1757852946075358,0.32003713482945506,0.7428,0.4614,0.3475,8,108,False,
5min,2024-01-10,2024-01-10,2024-01-10,108,main,ADF,c,unit_root,12.0,bic,False,ok,-11.914053808734156,5.214866463644099e-22,-3.492995948509562,-2.888954648057252,-2.58139291903223,0,107,True,
5min,2024-01-10,2024-01-10,2024-01-10,108,main,PP,c,unit_root,,Bartlett_short_bandwidth,False,ok,-11.848311927700179,7.309540640579845e-22,-3.492995948509562,-2.888954648057252,-2.58139291903223,4,107,True,
5min,2024-01-10,2024-01-10,2024-01-10,108,main,KPSS,c,level_or_trend_stationarity,,Bartlett_short_bandwidth,False,ok,0.2936820701929535,0.1409694569590919,0.7428,0.4614,0.3475,4,108,False,
5min,2024-01-10,2024-01-10,2024-01-10,108,trend_sensitivity,ADF,ct,unit_root,12.0,bic,False,ok,-12.036734287137804,3.352327032451452e-19,-4.045970933273362,-3.452348053635668,-3.1515755794286404,0,107,True,
5min,2024-01-10,2024-01-10,2024-01-10,108,trend_sensitivity,PP,ct,unit_root,,Bartlett_short_bandwidth,False,ok,-12.010412675589336,3.6956027630928276e-19,-4.045970933273362,-3.452348053635668,-3.1515755794286404,4,107,True,
5min,2024-01-10,2024-01-10,2024-01-10,108,trend_sensitivity,KPSS,ct,level_or_trend_stationarity,,Bartlett_short_bandwidth,False,ok,0.050736666753916276,0.5644999988102326,0.2175,0.1479,0.1193,4,108,False,
5min,2024-01-10,2024-01-10,2024-01-10,108,lag_sensitivity,ADF,c,unit_root,12.0,aic,False,ok,-11.914053808734156,5.214866463644099e-22,-3.492995948509562,-2.888954648057252,-2.58139291903223,0,107,True,
5min,2024-01-10,2024-01-10,2024-01-10,108,lag_sensitivity,PP,c,unit_root,,Bartlett_short_bandwidth,False,ok,-11.938819914857307,4.594343024098542e-22,-3.492995948509562,-2.888954648057252,-2.58139291903223,8,107,True,
5min,2024-01-10,2024-01-10,2024-01-10,108,lag_sensitivity,KPSS,c,level_or_trend_stationarity,,Bartlett_short_bandwidth,False,ok,0.33875718792224513,0.10605038898114522,0.7428,0.4614,0.3475,8,108,False,
5min,2024-01-11,2024-01-11,2024-01-11,108,main,ADF,c,unit_root,12.0,bic,False,ok,-9.86468103424158,4.144157764702031e-17,-3.492995948509562,-2.888954648057252,-2.58139291903223,0,107,True,
5min,2024-01-11,2024-01-11,2024-01-11,108,main,PP,c,unit_root,,Bartlett_short_bandwidth,False,ok,-9.876448215008324,3.8710780021735737e-17,-3.492995948509562,-2.888954648057252,-2.58139291903223,4,107,True,
5min,2024-01-11,2024-01-11,2024-01-11,108,main,KPSS,c,level_or_trend_stationarity,,Bartlett_short_bandwidth,False,ok,0.05504128891549191,0.8454427632197394,0.7428,0.4614,0.3475,4,108,False,
5min,2024-01-11,2024-01-11,2024-01-11,108,trend_sensitivity,ADF,ct,unit_root,12.0,bic,False,ok,-9.817915051625475,5.64786881777337e-15,-4.045970933273362,-3.452348053635668,-3.1515755794286404,0,107,True,
5min,2024-01-11,2024-01-11,2024-01-11,108,trend_sensitivity,PP,ct,unit_root,,Bartlett_short_bandwidth,False,ok,-9.830385211123277,5.3097551688706815e-15,-4.045970933273362,-3.452348053635668,-3.1515755794286404,4,107,True,
5min,2024-01-11,2024-01-11,2024-01-11,108,trend_sensitivity,KPSS,ct,level_or_trend_stationarity,,Bartlett_short_bandwidth,False,ok,0.04352317555184929,0.6681523667222606,0.2175,0.1479,0.1193,4,108,False,
5min,2024-01-11,2024-01-11,2024-01-11,108,lag_sensitivity,ADF,c,unit_root,12.0,aic,False,ok,-9.86468103424158,4.144157764702031e-17,-3.492995948509562,-2.888954648057252,-2.58139291903223,0,107,True,
5min,2024-01-11,2024-01-11,2024-01-11,108,lag_sensitivity,PP,c,unit_root,,Bartlett_short_bandwidth,False,ok,-9.856854612643557,4.33643031009936e-17,-3.492995948509562,-2.888954648057252,-2.58139291903223,8,107,True,
5min,2024-01-11,2024-01-11,2024-01-11,108,lag_sensitivity,KPSS,c,level_or_trend_stationarity,,Bartlett_short_bandwidth,False,ok,0.065963928704568,0.7775299769664166,0.7428,0.4614,0.3475,8,108,False,
5min,2024-01-12,2024-01-12,2024-01-12,108,main,ADF,c,unit_root,12.0,bic,False,ok,-10.967656929496876,8.027377822573518e-20,-3.492995948509562,-2.888954648057252,-2.58139291903223,0,107,True,
5min,2024-01-12,2024-01-12,2024-01-12,108,main,PP,c,unit_root,,Bartlett_short_bandwidth,False,ok,-10.937229381398886,9.492180417565937e-20,-3.492995948509562,-2.888954648057252,-2.58139291903223,4,107,True,
5min,2024-01-12,2024-01-12,2024-01-12,108,main,KPSS,c,level_or_trend_stationarity,,Bartlett_short_bandwidth,False,ok,0.15628132246846368,0.37154368312957237,0.7428,0.4614,0.3475,4,108,False,
5min,2024-01-12,2024-01-12,2024-01-12,108,trend_sensitivity,ADF,ct,unit_root,12.0,bic,False,ok,-11.101124884395329,1.4342378401144984e-17,-4.045970933273362,-3.452348053635668,-3.1515755794286404,0,107,True,
5min,2024-01-12,2024-01-12,2024-01-12,108,trend_sensitivity,PP,ct,unit_root,,Bartlett_short_bandwidth,False,ok,-11.059894768450865,1.71441148948444e-17,-4.045970933273362,-3.452348053635668,-3.1515755794286404,4,107,True,
5min,2024-01-12,2024-01-12,2024-01-12,108,trend_sensitivity,KPSS,ct,level_or_trend_stationarity,,Bartlett_short_bandwidth,False,ok,0.06329646136285098,0.412450399694645,0.2175,0.1479,0.1193,4,108,False,
5min,2024-01-12,2024-01-12,2024-01-12,108,lag_sensitivity,ADF,c,unit_root,12.0,aic,False,ok,-10.967656929496876,8.027377822573518e-20,-3.492995948509562,-2.888954648057252,-2.58139291903223,0,107,True,
5min,2024-01-12,2024-01-12,2024-01-12,108,lag_sensitivity,PP,c,unit_root,,Bartlett_short_bandwidth,False,ok,-10.944417284434007,9.123425687997722e-20,-3.492995948509562,-2.888954648057252,-2.58139291903223,8,107,True,
5min,2024-01-12,2024-01-12,2024-01-12,108,lag_sensitivity,KPSS,c,level_or_trend_stationarity,,Bartlett_short_bandwidth,False,ok,0.15147577461906797,0.3858459088718215,0.7428,0.4614,0.3475,8,108,False,
5min,2024-01-15,2024-01-15,2024-01-15,108,main,ADF,c,unit_root,12.0,bic,False,ok,-11.313716904656308,1.2211401984851204e-20,-3.492995948509562,-2.888954648057252,-2.58139291903223,0,107,True,
5min,2024-01-15,2024-01-15,2024-01-15,108,main,PP,c,unit_root,,Bartlett_short_bandwidth,False,ok,-11.273982448834653,1.5124637295797352e-20,-3.492995948509562,-2.888954648057252,-2.58139291903223,4,107,True,
5min,2024-01-15,2024-01-15,2024-01-15,108,main,KPSS,c,level_or_trend_stationarity,,Bartlett_short_bandwidth,False,ok,0.22171596715178113,0.22942422996959153,0.7428,0.4614,0.3475,4,108,False,
5min,2024-01-15,2024-01-15,2024-01-15,108,trend_sensitivity,ADF,ct,unit_root,12.0,bic,False,ok,-11.4575164562336,3.20385829127515e-18,-4.045970933273362,-3.452348053635668,-3.1515755794286404,0,107,True,
5min,2024-01-15,2024-01-15,2024-01-15,108,trend_sensitivity,PP,ct,unit_root,,Bartlett_short_bandwidth,False,ok,-11.417574884356467,3.77479433282439e-18,-4.045970933273362,-3.452348053635668,-3.1515755794286404,4,107,True,
5min,2024-01-15,2024-01-15,2024-01-15,108,trend_sensitivity,KPSS,ct,level_or_trend_stationarity,,Bartlett_short_bandwidth,False,ok,0.09172996961559442,0.19964301216533462,0.2175,0.1479,0.1193,4,108,False,
5min,2024-01-15,2024-01-15,2024-01-15,108,lag_sensitivity,ADF,c,unit_root,12.0,aic,False,ok,-5.012402694518237,2.0972401753433955e-05,-3.4954932834550623,-2.8900369024285117,-2.5819706975209726,4,103,True,
5min,2024-01-15,2024-01-15,2024-01-15,108,lag_sensitivity,PP,c,unit_root,,Bartlett_short_bandwidth,False,ok,-11.285944945572023,1.4180213194004598e-20,-3.492995948509562,-2.888954648057252,-2.58139291903223,8,107,True,
5min,2024-01-15,2024-01-15,2024-01-15,108,lag_sensitivity,KPSS,c,level_or_trend_stationarity,,Bartlett_short_bandwidth,False,ok,0.23786304988054835,0.2050513196103495,0.7428,0.4614,0.3475,8,108,False,
5min,2024-01-16,2024-01-16,2024-01-16,108,main,ADF,c,unit_root,12.0,bic,False,ok,-8.876709182480571,1.3518321624630492e-14,-3.492995948509562,-2.888954648057252,-2.58139291903223,0,107,True,
5min,2024-01-16,2024-01-16,2024-01-16,108,main,PP,c,unit_root,,Bartlett_short_bandwidth,False,ok,-8.795057687049221,2.1877896370915302e-14,-3.492995948509562,-2.888954648057252,-2.58139291903223,4,107,True,
5min,2024-01-16,2024-01-16,2024-01-16,108,main,KPSS,c,level_or_trend_stationarity,,Bartlett_short_bandwidth,False,ok,0.11257808350395015,0.5271348584340134,0.7428,0.4614,0.3475,4,108,False,
5min,2024-01-16,2024-01-16,2024-01-16,108,trend_sensitivity,ADF,ct,unit_root,12.0,bic,False,ok,-8.86909438575465,7.186830451767569e-13,-4.045970933273362,-3.452348053635668,-3.1515755794286404,0,107,True,
5min,2024-01-16,2024-01-16,2024-01-16,108,trend_sensitivity,PP,ct,unit_root,,Bartlett_short_bandwidth,False,ok,-8.783001164255104,1.1284883482174355e-12,-4.045970933273362,-3.452348053635668,-3.1515755794286404,4,107,True,
5min,2024-01-16,2024-01-16,2024-01-16,108,trend_sensitivity,KPSS,ct,level_or_trend_stationarity,,Bartlett_short_bandwidth,False,ok,0.032177742761162184,0.8412096652770267,0.2175,0.1479,0.1193,4,108,False,
5min,2024-01-16,2024-01-16,2024-01-16,108,lag_sensitivity,ADF,c,unit_root,12.0,aic,False,ok,-6.719856869457949,3.505424197820718e-09,-3.4948504603223145,-2.889758398668639,-2.5818220155325444,3,104,True,
5min,2024-01-16,2024-01-16,2024-01-16,108,lag_sensitivity,PP,c,unit_root,,Bartlett_short_bandwidth,False,ok,-8.82628154234453,1.819897103646149e-14,-3.492995948509562,-2.888954648057252,-2.58139291903223,8,107,True,
5min,2024-01-16,2024-01-16,2024-01-16,108,lag_sensitivity,KPSS,c,level_or_trend_stationarity,,Bartlett_short_bandwidth,False,ok,0.15553018656456907,0.37377920665306824,0.7428,0.4614,0.3475,8,108,False,
5min,2024-01-17,2024-01-17,2024-01-17,108,main,ADF,c,unit_root,12.0,bic,False,ok,-11.588490640409276,2.829283266449778e-21,-3.492995948509562,-2.888954648057252,-2.58139291903223,0,107,True,
5min,2024-01-17,2024-01-17,2024-01-17,108,main,PP,c,unit_root,,Bartlett_short_bandwidth,False,ok,-11.912671446925206,5.251917024997432e-22,-3.492995948509562,-2.888954648057252,-2.58139291903223,4,107,True,
5min,2024-01-17,2024-01-17,2024-01-17,108,main,KPSS,c,level_or_trend_stationarity,,Bartlett_short_bandwidth,False,ok,0.12640353030442028,0.4707755382720251,0.7428,0.4614,0.3475,4,108,False,
5min,2024-01-17,2024-01-17,2024-01-17,108,trend_sensitivity,ADF,ct,unit_root,12.0,bic,False,ok,-11.563421554336161,2.084603491081392e-18,-4.045970933273362,-3.452348053635668,-3.1515755794286404,0,107,True,
5min,2024-01-17,2024-01-17,2024-01-17,108,trend_sensitivity,PP,ct,unit_root,,Bartlett_short_bandwidth,False,ok,-11.874662602429005,6.158400111441722e-19,-4.045970933273362,-3.452348053635668,-3.1515755794286404,4,107,True,
5min,2024-01-17,2024-01-17,2024-01-17,108,trend_sensitivity,KPSS,ct,level_or_trend_stationarity,,Bartlett_short_bandwidth,False,ok,0.07732820991824062,0.2876556434411384,0.2175,0.1479,0.1193,4,108,False,
5min,2024-01-17,2024-01-17,2024-01-17,108,lag_sensitivity,ADF,c,unit_root,12.0,aic,False,ok,-11.588490640409276,2.829283266449778e-21,-3.492995948509562,-2.888954648057252,-2.58139291903223,0,107,True,
5min,2024-01-17,2024-01-17,2024-01-17,108,lag_sensitivity,PP,c,unit_root,,Bartlett_short_bandwidth,False,ok,-12.68593676901654,1.1596585281666687e-23,-3.492995948509562,-2.888954648057252,-2.58139291903223,8,107,True,
5min,2024-01-17,2024-01-17,2024-01-17,108,lag_sensitivity,KPSS,c,level_or_trend_stationarity,,Bartlett_short_bandwidth,False,ok,0.17493574462041578,0.3221824630797582,0.7428,0.4614,0.3475,8,108,False,
5min,2024-01-18,2024-01-18,2024-01-18,108,main,ADF,c,unit_root,12.0,bic,False,ok,-10.836758165385564,1.6545522309213334e-19,-3.492995948509562,-2.888954648057252,-2.58139291903223,0,107,True,
5min,2024-01-18,2024-01-18,2024-01-18,108,main,PP,c,unit_root,,Bartlett_short_bandwidth,False,ok,-10.86749805758526,1.395387853312403e-19,-3.492995948509562,-2.888954648057252,-2.58139291903223,4,107,True,
5min,2024-01-18,2024-01-18,2024-01-18,108,main,KPSS,c,level_or_trend_stationarity,,Bartlett_short_bandwidth,False,ok,0.23273022613605265,0.21237844524840507,0.7428,0.4614,0.3475,4,108,False,
5min,2024-01-18,2024-01-18,2024-01-18,108,trend_sensitivity,ADF,ct,unit_root,12.0,bic,False,ok,-10.965706442322267,2.586911886350148e-17,-4.045970933273362,-3.452348053635668,-3.1515755794286404,0,107,True,
5min,2024-01-18,2024-01-18,2024-01-18,108,trend_sensitivity,PP,ct,unit_root,,Bartlett_short_bandwidth,False,ok,-11.061414289427626,1.7031435753313992e-17,-4.045970933273362,-3.452348053635668,-3.1515755794286404,4,107,True,
5min,2024-01-18,2024-01-18,2024-01-18,108,trend_sensitivity,KPSS,ct,level_or_trend_stationarity,,Bartlett_short_bandwidth,False,ok,0.07666051053398656,0.2926114574308726,0.2175,0.1479,0.1193,4,108,False,
5min,2024-01-18,2024-01-18,2024-01-18,108,lag_sensitivity,ADF,c,unit_root,12.0,aic,False,ok,-10.836758165385564,1.6545522309213334e-19,-3.492995948509562,-2.888954648057252,-2.58139291903223,0,107,True,
5min,2024-01-18,2024-01-18,2024-01-18,108,lag_sensitivity,PP,c,unit_root,,Bartlett_short_bandwidth,False,ok,-10.897568405190219,1.1815475695644046e-19,-3.492995948509562,-2.888954648057252,-2.58139291903223,8,107,True,
5min,2024-01-18,2024-01-18,2024-01-18,108,lag_sensitivity,KPSS,c,level_or_trend_stationarity,,Bartlett_short_bandwidth,False,ok,0.2394866810851307,0.20279627627065186,0.7428,0.4614,0.3475,8,108,False,
5min,2024-01-19,2024-01-19,2024-01-19,108,main,ADF,c,unit_root,12.0,bic,False,ok,-9.976937599800745,2.1650966325902313e-17,-3.492995948509562,-2.888954648057252,-2.58139291903223,0,107,True,
5min,2024-01-19,2024-01-19,2024-01-19,108,main,PP,c,unit_root,,Bartlett_short_bandwidth,False,ok,-9.983648633716777,2.0828331816249657e-17,-3.492995948509562,-2.888954648057252,-2.58139291903223,4,107,True,
5min,2024-01-19,2024-01-19,2024-01-19,108,main,KPSS,c,level_or_trend_stationarity,,Bartlett_short_bandwidth,False,ok,0.5372791669580527,0.03216557012066679,0.7428,0.4614,0.3475,4,108,True,
5min,2024-01-19,2024-01-19,2024-01-19,108,trend_sensitivity,ADF,ct,unit_root,12.0,bic,False,ok,-10.37535122864269,3.8121830476634484e-16,-4.045970933273362,-3.452348053635668,-3.1515755794286404,0,107,True,
