scale,segment,start,end,n,specification,test,trend,null,adf_max_lags,lag_rule,small_sample,status,statistic,pvalue,critical_1,critical_5,critical_10,lags,nobs,reject_5pct,warning
30min,2024-04-01,2024-04-01,2024-04-01,18,lag_sensitivity,KPSS,c,level_or_trend_stationarity,,Bartlett_short_bandwidth,True,ok,0.3033794804285528,0.13273683646146212,0.7428,0.4614,0.3475,4,18,False,
30min,2024-04-02,2024-04-02,2024-04-02,18,main,ADF,c,unit_root,2.0,bic,True,ok,-4.07693086963628,0.001057145954194791,-3.889265672705068,-3.0543579727254224,-2.66698384083045,0,17,True,
30min,2024-04-02,2024-04-02,2024-04-02,18,main,PP,c,unit_root,,Bartlett_short_bandwidth,True,ok,-4.007284660434841,0.0013728433290934334,-3.889265672705068,-3.0543579727254224,-2.66698384083045,2,17,True,
30min,2024-04-02,2024-04-02,2024-04-02,18,main,KPSS,c,level_or_trend_stationarity,,Bartlett_short_bandwidth,True,ok,0.20349629922467186,0.26118372701044734,0.7428,0.4614,0.3475,2,18,False,
30min,2024-04-02,2024-04-02,2024-04-02,18,lag_sensitivity,ADF,c,unit_root,2.0,aic,True,ok,-4.07693086963628,0.001057145954194791,-3.889265672705068,-3.0543579727254224,-2.66698384083045,0,17,True,
30min,2024-04-02,2024-04-02,2024-04-02,18,lag_sensitivity,PP,c,unit_root,,Bartlett_short_bandwidth,True,ok,-4.035315599207864,0.0012364693143628834,-3.889265672705068,-3.0543579727254224,-2.66698384083045,4,17,True,
30min,2024-04-02,2024-04-02,2024-04-02,18,lag_sensitivity,KPSS,c,level_or_trend_stationarity,,Bartlett_short_bandwidth,True,ok,0.24398301116146043,0.19655137338686055,0.7428,0.4614,0.3475,4,18,False,
30min,2024-04-03,2024-04-03,2024-04-03,18,main,ADF,c,unit_root,2.0,bic,True,ok,-3.065502566390718,0.0292137412175722,-3.889265672705068,-3.0543579727254224,-2.66698384083045,0,17,True,
30min,2024-04-03,2024-04-03,2024-04-03,18,main,PP,c,unit_root,,Bartlett_short_bandwidth,True,ok,-3.068504505745932,0.028973509879294656,-3.889265672705068,-3.0543579727254224,-2.66698384083045,2,17,True,
30min,2024-04-03,2024-04-03,2024-04-03,18,main,KPSS,c,level_or_trend_stationarity,,Bartlett_short_bandwidth,True,ok,0.10126012701903171,0.5794224662546552,0.7428,0.4614,0.3475,2,18,False,
30min,2024-04-03,2024-04-03,2024-04-03,18,lag_sensitivity,ADF,c,unit_root,2.0,aic,True,ok,-3.065502566390718,0.0292137412175722,-3.889265672705068,-3.0543579727254224,-2.66698384083045,0,17,True,
30min,2024-04-03,2024-04-03,2024-04-03,18,lag_sensitivity,PP,c,unit_root,,Bartlett_short_bandwidth,True,ok,-3.0372637734635313,0.03155795195829463,-3.889265672705068,-3.0543579727254224,-2.66698384083045,4,17,False,
30min,2024-04-03,2024-04-03,2024-04-03,18,lag_sensitivity,KPSS,c,level_or_trend_stationarity,,Bartlett_short_bandwidth,True,ok,0.11566372590098985,0.514096932812719,0.7428,0.4614,0.3475,4,18,False,
30min,2024-04-04,2024-04-04,2024-04-04,18,main,ADF,c,unit_root,2.0,bic,True,ok,-2.5417500331534977,0.10564364914721197,-3.889265672705068,-3.0543579727254224,-2.66698384083045,0,17,False,
30min,2024-04-04,2024-04-04,2024-04-04,18,main,PP,c,unit_root,,Bartlett_short_bandwidth,True,ok,-2.4866377747325497,0.11875944175523917,-3.889265672705068,-3.0543579727254224,-2.66698384083045,2,17,False,
30min,2024-04-04,2024-04-04,2024-04-04,18,main,KPSS,c,level_or_trend_stationarity,,Bartlett_short_bandwidth,True,ok,0.36910441065560345,0.08744325507847638,0.7428,0.4614,0.3475,2,18,False,
30min,2024-04-04,2024-04-04,2024-04-04,18,lag_sensitivity,ADF,c,unit_root,2.0,aic,True,ok,-2.8299962311140607,0.054115119512665844,-3.9240193847656246,-3.0684982031250003,-2.67389265625,1,16,False,
30min,2024-04-04,2024-04-04,2024-04-04,18,lag_sensitivity,PP,c,unit_root,,Bartlett_short_bandwidth,True,ok,-2.4092918423898686,0.13913101114883347,-3.889265672705068,-3.0543579727254224,-2.66698384083045,4,17,False,
30min,2024-04-04,2024-04-04,2024-04-04,18,lag_sensitivity,KPSS,c,level_or_trend_stationarity,,Bartlett_short_bandwidth,True,ok,0.34153918357377555,0.1041251324748958,0.7428,0.4614,0.3475,4,18,False,
30min,2024-04-05,2024-04-05,2024-04-05,18,main,ADF,c,unit_root,2.0,bic,True,ok,-3.4775922613375525,0.008581569808977367,-3.889265672705068,-3.0543579727254224,-2.66698384083045,0,17,True,
30min,2024-04-05,2024-04-05,2024-04-05,18,main,PP,c,unit_root,,Bartlett_short_bandwidth,True,ok,-3.496525722999755,0.008076770454182631,-3.889265672705068,-3.0543579727254224,-2.66698384083045,2,17,True,
30min,2024-04-05,2024-04-05,2024-04-05,18,main,KPSS,c,level_or_trend_stationarity,,Bartlett_short_bandwidth,True,ok,0.13615884822917868,0.4352094238726758,0.7428,0.4614,0.3475,2,18,False,
30min,2024-04-05,2024-04-05,2024-04-05,18,lag_sensitivity,ADF,c,unit_root,2.0,aic,True,ok,-3.4775922613375525,0.008581569808977367,-3.889265672705068,-3.0543579727254224,-2.66698384083045,0,17,True,
30min,2024-04-05,2024-04-05,2024-04-05,18,lag_sensitivity,PP,c,unit_root,,Bartlett_short_bandwidth,True,ok,-3.4186455895285017,0.01033943131773422,-3.889265672705068,-3.0543579727254224,-2.66698384083045,4,17,True,
30min,2024-04-05,2024-04-05,2024-04-05,18,lag_sensitivity,KPSS,c,level_or_trend_stationarity,,Bartlett_short_bandwidth,True,ok,0.19162446220254647,0.28484156978181596,0.7428,0.4614,0.3475,4,18,False,
30min,2024-04-08,2024-04-08,2024-04-08,18,main,ADF,c,unit_root,2.0,bic,True,ok,-3.8618472457222017,0.00233427949599318,-3.889265672705068,-3.0543579727254224,-2.66698384083045,0,17,True,
30min,2024-04-08,2024-04-08,2024-04-08,18,main,PP,c,unit_root,,Bartlett_short_bandwidth,True,ok,-3.881443601107189,0.0021757365753384966,-3.889265672705068,-3.0543579727254224,-2.66698384083045,2,17,True,
30min,2024-04-08,2024-04-08,2024-04-08,18,main,KPSS,c,level_or_trend_stationarity,,Bartlett_short_bandwidth,True,ok,0.3074226310830497,0.12935344679242705,0.7428,0.4614,0.3475,2,18,False,
30min,2024-04-08,2024-04-08,2024-04-08,18,lag_sensitivity,ADF,c,unit_root,2.0,aic,True,ok,-3.8618472457222017,0.00233427949599318,-3.889265672705068,-3.0543579727254224,-2.66698384083045,0,17,True,
30min,2024-04-08,2024-04-08,2024-04-08,18,lag_sensitivity,PP,c,unit_root,,Bartlett_short_bandwidth,True,ok,-3.9378237104931433,0.001773462969078735,-3.889265672705068,-3.0543579727254224,-2.66698384083045,4,17,True,
30min,2024-04-08,2024-04-08,2024-04-08,18,lag_sensitivity,KPSS,c,level_or_trend_stationarity,,Bartlett_short_bandwidth,True,ok,0.28643061418751203,0.14787560553570284,0.7428,0.4614,0.3475,4,18,False,
30min,2024-04-09,2024-04-09,2024-04-09,18,main,ADF,c,unit_root,2.0,bic,True,ok,-4.8409882998974165,4.537253517580965e-05,-3.889265672705068,-3.0543579727254224,-2.66698384083045,0,17,True,
30min,2024-04-09,2024-04-09,2024-04-09,18,main,PP,c,unit_root,,Bartlett_short_bandwidth,True,ok,-4.9621788796562685,2.635360634166708e-05,-3.889265672705068,-3.0543579727254224,-2.66698384083045,2,17,True,
30min,2024-04-09,2024-04-09,2024-04-09,18,main,KPSS,c,level_or_trend_stationarity,,Bartlett_short_bandwidth,True,ok,0.13162294569914587,0.4512576653016945,0.7428,0.4614,0.3475,2,18,False,
30min,2024-04-09,2024-04-09,2024-04-09,18,lag_sensitivity,ADF,c,unit_root,2.0,aic,True,ok,-4.8409882998974165,4.537253517580965e-05,-3.889265672705068,-3.0543579727254224,-2.66698384083045,0,17,True,
30min,2024-04-09,2024-04-09,2024-04-09,18,lag_sensitivity,PP,c,unit_root,,Bartlett_short_bandwidth,True,ok,-4.943983932302147,2.8613656302061107e-05,-3.889265672705068,-3.0543579727254224,-2.66698384083045,4,17,True,
30min,2024-04-09,2024-04-09,2024-04-09,18,lag_sensitivity,KPSS,c,level_or_trend_stationarity,,Bartlett_short_bandwidth,True,ok,0.12500670893294868,0.4762893068436236,0.7428,0.4614,0.3475,4,18,False,
30min,2024-04-10,2024-04-10,2024-04-10,18,main,ADF,c,unit_root,2.0,bic,True,ok,-6.717017384564172,3.560784508884396e-09,-3.889265672705068,-3.0543579727254224,-2.66698384083045,0,17,True,
30min,2024-04-10,2024-04-10,2024-04-10,18,main,PP,c,unit_root,,Bartlett_short_bandwidth,True,ok,-7.270157671485983,1.5961898587593326e-10,-3.889265672705068,-3.0543579727254224,-2.66698384083045,2,17,True,
30min,2024-04-10,2024-04-10,2024-04-10,18,main,KPSS,c,level_or_trend_stationarity,,Bartlett_short_bandwidth,True,ok,0.5172975961159754,0.036070393861140755,0.7428,0.4614,0.3475,2,18,True,
30min,2024-04-10,2024-04-10,2024-04-10,18,lag_sensitivity,ADF,c,unit_root,2.0,aic,True,ok,-6.717017384564172,3.560784508884396e-09,-3.889265672705068,-3.0543579727254224,-2.66698384083045,0,17,True,
30min,2024-04-10,2024-04-10,2024-04-10,18,lag_sensitivity,PP,c,unit_root,,Bartlett_short_bandwidth,True,ok,-7.408411191484488,7.241456000134026e-11,-3.889265672705068,-3.0543579727254224,-2.66698384083045,4,17,True,
30min,2024-04-10,2024-04-10,2024-04-10,18,lag_sensitivity,KPSS,c,level_or_trend_stationarity,,Bartlett_short_bandwidth,True,ok,0.4637838326448965,0.04933412495952612,0.7428,0.4614,0.3475,4,18,True,
30min,2024-04-11,2024-04-11,2024-04-11,18,main,ADF,c,unit_root,2.0,bic,True,ok,-4.046236516854527,0.0011868445451962638,-3.889265672705068,-3.0543579727254224,-2.66698384083045,0,17,True,
30min,2024-04-11,2024-04-11,2024-04-11,18,main,PP,c,unit_root,,Bartlett_short_bandwidth,True,ok,-4.046200374119297,0.0011870056674613775,-3.889265672705068,-3.0543579727254224,-2.66698384083045,2,17,True,
30min,2024-04-11,2024-04-11,2024-04-11,18,main,KPSS,c,level_or_trend_stationarity,,Bartlett_short_bandwidth,True,ok,0.082887662900094,0.6758084915568376,0.7428,0.4614,0.3475,2,18,False,
30min,2024-04-11,2024-04-11,2024-04-11,18,lag_sensitivity,ADF,c,unit_root,2.0,aic,True,ok,-3.223872707498527,0.018643756806934114,-3.9644434814814815,-3.0849081481481484,-2.6818144444444445,2,15,True,
30min,2024-04-11,2024-04-11,2024-04-11,18,lag_sensitivity,PP,c,unit_root,,Bartlett_short_bandwidth,True,ok,-4.102593772378806,0.000959007352512141,-3.889265672705068,-3.0543579727254224,-2.66698384083045,4,17,True,
30min,2024-04-11,2024-04-11,2024-04-11,18,lag_sensitivity,KPSS,c,level_or_trend_stationarity,,Bartlett_short_bandwidth,True,ok,0.13527241377259416,0.43824515831303373,0.7428,0.4614,0.3475,4,18,False,
30min,2024-04-12,2024-04-12,2024-04-12,18,main,ADF,c,unit_root,2.0,bic,True,ok,-3.347722514037904,0.012875461271121094,-3.889265672705068,-3.0543579727254224,-2.66698384083045,0,17,True,
30min,2024-04-12,2024-04-12,2024-04-12,18,main,PP,c,unit_root,,Bartlett_short_bandwidth,True,ok,-3.332469471844633,0.013488022788468097,-3.889265672705068,-3.0543579727254224,-2.66698384083045,2,17,True,
30min,2024-04-12,2024-04-12,2024-04-12,18,main,KPSS,c,level_or_trend_stationarity,,Bartlett_short_bandwidth,True,ok,0.14063992966199396,0.41987202031412196,0.7428,0.4614,0.3475,2,18,False,
30min,2024-04-12,2024-04-12,2024-04-12,18,lag_sensitivity,ADF,c,unit_root,2.0,aic,True,ok,-3.347722514037904,0.012875461271121094,-3.889265672705068,-3.0543579727254224,-2.66698384083045,0,17,True,
30min,2024-04-12,2024-04-12,2024-04-12,18,lag_sensitivity,PP,c,unit_root,,Bartlett_short_bandwidth,True,ok,-3.285767452078365,0.015526780900213144,-3.889265672705068,-3.0543579727254224,-2.66698384083045,4,17,True,
30min,2024-04-12,2024-04-12,2024-04-12,18,lag_sensitivity,KPSS,c,level_or_trend_stationarity,,Bartlett_short_bandwidth,True,ok,0.1639743748216322,0.35029017906144994,0.7428,0.4614,0.3475,4,18,False,
30min,2024-04-15,2024-04-15,2024-04-15,18,main,ADF,c,unit_root,2.0,bic,True,ok,-5.572416091381466,1.4573292283024987e-06,-3.889265672705068,-3.0543579727254224,-2.66698384083045,0,17,True,
30min,2024-04-15,2024-04-15,2024-04-15,18,main,PP,c,unit_root,,Bartlett_short_bandwidth,True,ok,-5.798062189558987,4.7010117944340046e-07,-3.889265672705068,-3.0543579727254224,-2.66698384083045,2,17,True,
30min,2024-04-15,2024-04-15,2024-04-15,18,main,KPSS,c,level_or_trend_stationarity,,Bartlett_short_bandwidth,True,ok,0.09835867455993152,0.5937066272003423,0.7428,0.4614,0.3475,2,18,False,
30min,2024-04-15,2024-04-15,2024-04-15,18,lag_sensitivity,ADF,c,unit_root,2.0,aic,True,ok,-5.572416091381466,1.4573292283024987e-06,-3.889265672705068,-3.0543579727254224,-2.66698384083045,0,17,True,
30min,2024-04-15,2024-04-15,2024-04-15,18,lag_sensitivity,PP,c,unit_root,,Bartlett_short_bandwidth,True,ok,-6.214366267682285,5.4107545284085766e-08,-3.889265672705068,-3.0543579727254224,-2.66698384083045,4,17,True,
30min,2024-04-15,2024-04-15,2024-04-15,18,lag_sensitivity,KPSS,c,level_or_trend_stationarity,,Bartlett_short_bandwidth,True,ok,0.1298339488077395,0.45793302683679293,0.7428,0.4614,0.3475,4,18,False,
30min,2024-04-17,2024-04-17,2024-04-17,18,main,ADF,c,unit_root,2.0,bic,True,ok,-6.194174203083595,6.021341708701539e-08,-3.889265672705068,-3.0543579727254224,-2.66698384083045,0,17,True,
30min,2024-04-17,2024-04-17,2024-04-17,18,main,PP,c,unit_root,,Bartlett_short_bandwidth,True,ok,-6.890158037841951,1.3621536301758896e-09,-3.889265672705068,-3.0543579727254224,-2.66698384083045,2,17,True,
30min,2024-04-17,2024-04-17,2024-04-17,18,main,KPSS,c,level_or_trend_stationarity,,Bartlett_short_bandwidth,True,ok,0.25408117807391195,0.1834856691360103,0.7428,0.4614,0.3475,2,18,False,
30min,2024-04-17,2024-04-17,2024-04-17,18,lag_sensitivity,ADF,c,unit_root,2.0,aic,True,ok,-6.194174203083595,6.021341708701539e-08,-3.889265672705068,-3.0543579727254224,-2.66698384083045,0,17,True,
30min,2024-04-17,2024-04-17,2024-04-17,18,lag_sensitivity,PP,c,unit_root,,Bartlett_short_bandwidth,True,ok,-7.881346826568311,4.693750565596724e-12,-3.889265672705068,-3.0543579727254224,-2.66698384083045,4,17,True,
30min,2024-04-17,2024-04-17,2024-04-17,18,lag_sensitivity,KPSS,c,level_or_trend_stationarity,,Bartlett_short_bandwidth,True,ok,0.29769359139843843,0.13749490259544903,0.7428,0.4614,0.3475,4,18,False,
30min,2024-04-18,2024-04-18,2024-04-18,18,main,ADF,c,unit_root,2.0,bic,True,ok,-4.879656893519481,3.819753695716513e-05,-3.889265672705068,-3.0543579727254224,-2.66698384083045,0,17,True,
30min,2024-04-18,2024-04-18,2024-04-18,18,main,PP,c,unit_root,,Bartlett_short_bandwidth,True,ok,-4.675258885126043,9.363498004718253e-05,-3.889265672705068,-3.0543579727254224,-2.66698384083045,2,17,True,
30min,2024-04-18,2024-04-18,2024-04-18,18,main,KPSS,c,level_or_trend_stationarity,,Bartlett_short_bandwidth,True,ok,0.10578800434363328,0.5577817984380306,0.7428,0.4614,0.3475,2,18,False,
30min,2024-04-18,2024-04-18,2024-04-18,18,lag_sensitivity,ADF,c,unit_root,2.0,aic,True,ok,-4.879656893519481,3.819753695716513e-05,-3.889265672705068,-3.0543579727254224,-2.66698384083045,0,17,True,
30min,2024-04-18,2024-04-18,2024-04-18,18,lag_sensitivity,PP,c,unit_root,,Bartlett_short_bandwidth,True,ok,-4.673354095853366,9.440590766731727e-05,-3.889265672705068,-3.0543579727254224,-2.66698384083045,4,17,True,
30min,2024-04-18,2024-04-18,2024-04-18,18,lag_sensitivity,KPSS,c,level_or_trend_stationarity,,Bartlett_short_bandwidth,True,ok,0.11285387407392962,0.5259695461664946,0.7428,0.4614,0.3475,4,18,False,
30min,2024-04-19,2024-04-19,2024-04-19,18,main,ADF,c,unit_root,2.0,bic,True,ok,-5.077893590661252,1.5527150011375943e-05,-3.889265672705068,-3.0543579727254224,-2.66698384083045,0,17,True,
30min,2024-04-19,2024-04-19,2024-04-19,18,main,PP,c,unit_root,,Bartlett_short_bandwidth,True,ok,-4.9013586319802895,3.466261909941308e-05,-3.889265672705068,-3.0543579727254224,-2.66698384083045,2,17,True,
30min,2024-04-19,2024-04-19,2024-04-19,18,main,KPSS,c,level_or_trend_stationarity,,Bartlett_short_bandwidth,True,ok,0.34836825887037715,0.09947057385952611,0.7428,0.4614,0.3475,2,18,False,
30min,2024-04-19,2024-04-19,2024-04-19,18,lag_sensitivity,ADF,c,unit_root,2.0,aic,True,ok,-5.077893590661252,1.5527150011375943e-05,-3.889265672705068,-3.0543579727254224,-2.66698384083045,0,17,True,
30min,2024-04-19,2024-04-19,2024-04-19,18,lag_sensitivity,PP,c,unit_root,,Bartlett_short_bandwidth,True,ok,-4.975206942787942,2.4842078965395685e-05,-3.889265672705068,-3.0543579727254224,-2.66698384083045,4,17,True,
30min,2024-04-19,2024-04-19,2024-04-19,18,lag_sensitivity,KPSS,c,level_or_trend_stationarity,,Bartlett_short_bandwidth,True,ok,0.3062451504164388,0.1303387862623943,0.7428,0.4614,0.3475,4,18,False,
30min,2024-04-22,2024-04-22,2024-04-22,18,main,ADF,c,unit_root,2.0,bic,True,ok,-3.5948416271793207,0.005860413994399052,-3.889265672705068,-3.0543579727254224,-2.66698384083045,0,17,True,
30min,2024-04-22,2024-04-22,2024-04-22,18,main,PP,c,unit_root,,Bartlett_short_bandwidth,True,ok,-3.561557881523856,0.00653994535935612,-3.889265672705068,-3.0543579727254224,-2.66698384083045,2,17,True,
30min,2024-04-22,2024-04-22,2024-04-22,18,main,KPSS,c,level_or_trend_stationarity,,Bartlett_short_bandwidth,True,ok,0.10646724303036473,0.5546943498619785,0.7428,0.4614,0.3475,2,18,False,
30min,2024-04-22,2024-04-22,2024-04-22,18,lag_sensitivity,ADF,c,unit_root,2.0,aic,True,ok,-3.590538546201394,0.005944508086664423,-3.9240193847656246,-3.0684982031250003,-2.67389265625,1,16,True,
30min,2024-04-22,2024-04-22,2024-04-22,18,lag_sensitivity,PP,c,unit_root,,Bartlett_short_bandwidth,True,ok,-3.5565087733437815,0.0066490376507303845,-3.889265672705068,-3.0543579727254224,-2.66698384083045,4,17,True,
30min,2024-04-22,2024-04-22,2024-04-22,18,lag_sensitivity,KPSS,c,level_or_trend_stationarity,,Bartlett_short_bandwidth,True,ok,0.11843226342714076,0.5023988869275742,0.7428,0.4614,0.3475,4,18,False,
30min,2024-04-23,2024-04-23,2024-04-23,18,main,ADF,c,unit_root,2.0,bic,True,ok,-3.6029004028622156,0.005705819756730391,-3.889265672705068,-3.0543579727254224,-2.66698384083045,0,17,True,
30min,2024-04-23,2024-04-23,2024-04-23,18,main,PP,c,unit_root,,Bartlett_short_bandwidth,True,ok,-3.613224396519877,0.005513180840997763,-3.889265672705068,-3.0543579727254224,-2.66698384083045,2,17,True,
30min,2024-04-23,2024-04-23,2024-04-23,18,main,KPSS,c,level_or_trend_stationarity,,Bartlett_short_bandwidth,True,ok,0.1327506310496261,0.4470498841431862,0.7428,0.4614,0.3475,2,18,False,
30min,2024-04-23,2024-04-23,2024-04-23,18,lag_sensitivity,ADF,c,unit_root,2.0,aic,True,ok,-3.6029004028622156,0.005705819756730391,-3.889265672705068,-3.0543579727254224,-2.66698384083045,0,17,True,
30min,2024-04-23,2024-04-23,2024-04-23,18,lag_sensitivity,PP,c,unit_root,,Bartlett_short_bandwidth,True,ok,-3.6233627520237923,0.00532977310461919,-3.889265672705068,-3.0543579727254224,-2.66698384083045,4,17,True,
30min,2024-04-23,2024-04-23,2024-04-23,18,lag_sensitivity,KPSS,c,level_or_trend_stationarity,,Bartlett_short_bandwidth,True,ok,0.1378324122058454,0.4294780403909404,0.7428,0.4614,0.3475,4,18,False,
30min,2024-04-24,2024-04-24,2024-04-24,18,main,ADF,c,unit_root,2.0,bic,True,ok,-3.4656844369167614,0.00891338602190018,-3.889265672705068,-3.0543579727254224,-2.66698384083045,0,17,True,
30min,2024-04-24,2024-04-24,2024-04-24,18,main,PP,c,unit_root,,Bartlett_short_bandwidth,True,ok,-3.4457548814962666,0.00949453624263223,-3.889265672705068,-3.0543579727254224,-2.66698384083045,2,17,True,
30min,2024-04-24,2024-04-24,2024-04-24,18,main,KPSS,c,level_or_trend_stationarity,,Bartlett_short_bandwidth,True,ok,0.3253388529445431,0.11533643394841306,0.7428,0.4614,0.3475,2,18,False,
30min,2024-04-24,2024-04-24,2024-04-24,18,lag_sensitivity,ADF,c,unit_root,2.0,aic,True,ok,-3.4656844369167614,0.00891338602190018,-3.889265672705068,-3.0543579727254224,-2.66698384083045,0,17,True,
30min,2024-04-24,2024-04-24,2024-04-24,18,lag_sensitivity,PP,c,unit_root,,Bartlett_short_bandwidth,True,ok,-3.441736519127011,0.009615740792550882,-3.889265672705068,-3.0543579727254224,-2.66698384083045,4,17,True,
30min,2024-04-24,2024-04-24,2024-04-24,18,lag_sensitivity,KPSS,c,level_or_trend_stationarity,,Bartlett_short_bandwidth,True,ok,0.2897544631748591,0.1447100350715628,0.7428,0.4614,0.3475,4,18,False,
30min,2024-04-25,2024-04-25,2024-04-25,18,main,ADF,c,unit_root,2.0,bic,True,ok,-5.546726092666358,1.654443774604982e-06,-3.9644434814814815,-3.0849081481481484,-2.6818144444444445,2,15,True,
30min,2024-04-25,2024-04-25,2024-04-25,18,main,PP,c,unit_root,,Bartlett_short_bandwidth,True,ok,-3.2413422581862683,0.017712925325130493,-3.889265672705068,-3.0543579727254224,-2.66698384083045,2,17,True,
30min,2024-04-25,2024-04-25,2024-04-25,18,main,KPSS,c,level_or_trend_stationarity,,Bartlett_short_bandwidth,True,ok,0.10270567745558498,0.5724727045404568,0.7428,0.4614,0.3475,2,18,False,
30min,2024-04-25,2024-04-25,2024-04-25,18,lag_sensitivity,ADF,c,unit_root,2.0,aic,True,ok,-5.546726092666358,1.654443774604982e-06,-3.9644434814814815,-3.0849081481481484,-2.6818144444444445,2,15,True,
30min,2024-04-25,2024-04-25,2024-04-25,18,lag_sensitivity,PP,c,unit_root,,Bartlett_short_bandwidth,True,ok,-3.121295712929046,0.02501682729988629,-3.889265672705068,-3.0543579727254224,-2.66698384083045,4,17,True,
30min,2024-04-25,2024-04-25,2024-04-25,18,lag_sensitivity,KPSS,c,level_or_trend_stationarity,,Bartlett_short_bandwidth,True,ok,0.15627496818138334,0.37156259469826386,0.7428,0.4614,0.3475,4,18,False,
30min,2024-04-26,2024-04-26,2024-04-26,18,main,ADF,c,unit_root,2.0,bic,True,ok,-3.3440960615364737,0.013018822483341633,-3.9240193847656246,-3.0684982031250003,-2.67389265625,1,16,True,
30min,2024-04-26,2024-04-26,2024-04-26,18,main,PP,c,unit_root,,Bartlett_short_bandwidth,True,ok,-3.1048461563248755,0.026196623731358094,-3.889265672705068,-3.0543579727254224,-2.66698384083045,2,17,True,
30min,2024-04-26,2024-04-26,2024-04-26,18,main,KPSS,c,level_or_trend_stationarity,,Bartlett_short_bandwidth,True,ok,0.23808781676150917,0.20473914338679283,0.7428,0.4614,0.3475,2,18,False,
30min,2024-04-26,2024-04-26,2024-04-26,18,lag_sensitivity,ADF,c,unit_root,2.0,aic,True,ok,-3.3440960615364737,0.013018822483341633,-3.9240193847656246,-3.0684982031250003,-2.67389265625,1,16,True,
30min,2024-04-26,2024-04-26,2024-04-26,18,lag_sensitivity,PP,c,unit_root,,Bartlett_short_bandwidth,True,ok,-3.041163199674073,0.031225019581952073,-3.889265672705068,-3.0543579727254224,-2.66698384083045,4,17,False,
30min,2024-04-26,2024-04-26,2024-04-26,18,lag_sensitivity,KPSS,c,level_or_trend_stationarity,,Bartlett_short_bandwidth,True,ok,0.2915892303858277,0.14296263772778317,0.7428,0.4614,0.3475,4,18,False,
30min,2024-04-29,2024-04-29,2024-04-29,18,main,ADF,c,unit_root,2.0,bic,True,ok,-6.0329199716252875,1.403977145475045e-07,-3.889265672705068,-3.0543579727254224,-2.66698384083045,0,17,True,
30min,2024-04-29,2024-04-29,2024-04-29,18,main,PP,c,unit_root,,Bartlett_short_bandwidth,True,ok,-6.555790252203724,8.62357243149031e-09,-3.889265672705068,-3.0543579727254224,-2.66698384083045,2,17,True,
30min,2024-04-29,2024-04-29,2024-04-29,18,main,KPSS,c,level_or_trend_stationarity,,Bartlett_short_bandwidth,True,ok,0.07329737507823138,0.7321710124589486,0.7428,0.4614,0.3475,2,18,False,
30min,2024-04-29,2024-04-29,2024-04-29,18,lag_sensitivity,ADF,c,unit_root,2.0,aic,True,ok,-6.0329199716252875,1.403977145475045e-07,-3.889265672705068,-3.0543579727254224,-2.66698384083045,0,17,True,
30min,2024-04-29,2024-04-29,2024-04-29,18,lag_sensitivity,PP,c,unit_root,,Bartlett_short_bandwidth,True,ok,-8.086320967753672,1.4166916342492598e-12,-3.889265672705068,-3.0543579727254224,-2.66698384083045,4,17,True,
30min,2024-04-29,2024-04-29,2024-04-29,18,lag_sensitivity,KPSS,c,level_or_trend_stationarity,,Bartlett_short_bandwidth,True,ok,0.1406146671103105,0.4199529900310561,0.7428,0.4614,0.3475,4,18,False,
30min,2024-04-30,2024-04-30,2024-04-30,18,main,ADF,c,unit_root,2.0,bic,True,ok,-4.443396368976843,0.00024851822243050976,-3.889265672705068,-3.0543579727254224,-2.66698384083045,0,17,True,
30min,2024-04-30,2024-04-30,2024-04-30,18,main,PP,c,unit_root,,Bartlett_short_bandwidth,True,ok,-4.38209302947548,0.00031925815153472216,-3.889265672705068,-3.0543579727254224,-2.66698384083045,2,17,True,
30min,2024-04-30,2024-04-30,2024-04-30,18,main,KPSS,c,level_or_trend_stationarity,,Bartlett_short_bandwidth,True,ok,0.5325194339834757,0.03306025677002336,0.7428,0.4614,0.3475,2,18,True,
30min,2024-04-30,2024-04-30,2024-04-30,18,lag_sensitivity,ADF,c,unit_root,2.0,aic,True,ok,-4.443396368976843,0.00024851822243050976,-3.889265672705068,-3.0543579727254224,-2.66698384083045,0,17,True,
30min,2024-04-30,2024-04-30,2024-04-30,18,lag_sensitivity,PP,c,unit_root,,Bartlett_short_bandwidth,True,ok,-4.385914213011382,0.00031434207221374486,-3.889265672705068,-3.0543579727254224,-2.66698384083045,4,17,True,
30min,2024-04-30,2024-04-30,2024-04-30,18,lag_sensitivity,KPSS,c,level_or_trend_stationarity,,Bartlett_short_bandwidth,True,ok,0.41174621741156747,0.067379586418062,0.7428,0.4614,0.3475,4,18,False,
30min,2024-05-02,2024-05-02,2024-05-02,18,main,ADF,c,unit_root,2.0,bic,True,ok,-3.8223475965967237,0.002686769647136373,-3.889265672705068,-3.0543579727254224,-2.66698384083045,0,17,True,
30min,2024-05-02,2024-05-02,2024-05-02,18,main,PP,c,unit_root,,Bartlett_short_bandwidth,True,ok,-3.8150283558163536,0.002757244079052956,-3.889265672705068,-3.0543579727254224,-2.66698384083045,2,17,True,
30min,2024-05-02,2024-05-02,2024-05-02,18,main,KPSS,c,level_or_trend_stationarity,,Bartlett_short_bandwidth,True,ok,0.09296608421859857,0.621031466922348,0.7428,0.4614,0.3475,2,18,False,
